transform,baseline,plan_control,rotation_seed,stage,transform_stage,pca_stage,stage_match_type,metric,better_direction,query_count,transform_mean,pca_mean,transform_minus_pca,descriptive_direction,matched_budget
residual_pca,current_pca,frozen-pca,6,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,topk_agreement,higher,1000,0.61923,0.61886,0.00037,favors_transform,true
residual_pca,current_pca,frozen-pca,7,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,topk_agreement,higher,1000,0.61648,0.61798,-0.0015,favors_pca,true
residual_pca,current_pca,frozen-pca,8,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,topk_agreement,higher,1000,0.61979,0.61788,0.00191,favors_transform,true
residual_pca,current_pca,frozen-pca,9,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,topk_agreement,higher,1000,0.61619,0.61665,-0.00046,favors_pca,true
residual_pca,current_pca,frozen-pca,0,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.0277104219235,0.0276886149784,2.1806945097e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,1,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.0278790238104,0.0276839634194,0.000195060391011,favors_pca,true
residual_pca,current_pca,frozen-pca,2,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.027636595931,0.0274640148573,0.000172581073705,favors_pca,true
residual_pca,current_pca,frozen-pca,3,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.0277147749572,0.0275119243876,0.000202850569612,favors_pca,true
residual_pca,current_pca,frozen-pca,4,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.0276741121911,0.0279655985299,-0.000291486338801,favors_transform,true
residual_pca,current_pca,frozen-pca,5,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.0273400468547,0.0276114860636,-0.000271439208934,favors_transform,true
residual_pca,current_pca,frozen-pca,6,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.0275018488348,0.0276044820944,-0.000102633259549,favors_transform,true
residual_pca,current_pca,frozen-pca,7,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.0278140827333,0.0275984724814,0.000215610251916,favors_pca,true
residual_pca,current_pca,frozen-pca,8,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.0272734520053,0.0277385930418,-0.000465141036478,favors_transform,true
residual_pca,current_pca,frozen-pca,9,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.0279573309971,0.0277298996538,0.000227431343264,favors_pca,true
residual_pca,current_pca,frozen-pca,0,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,exact_best_rank,lower,1000,1.005,1.006,-0.001,favors_transform,true
residual_pca,current_pca,frozen-pca,1,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,exact_best_rank,lower,1000,1.003,1.004,-0.001,favors_transform,true
residual_pca,current_pca,frozen-pca,2,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,exact_best_rank,lower,1000,1.005,1.006,-0.001,favors_transform,true
residual_pca,current_pca,frozen-pca,3,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,exact_best_rank,lower,1000,1.006,1.004,0.002,favors_pca,true
residual_pca,current_pca,frozen-pca,4,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,exact_best_rank,lower,1000,1.004,1.006,-0.002,favors_transform,true
residual_pca,current_pca,frozen-pca,5,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,exact_best_rank,lower,1000,1.003,1.005,-0.002,favors_transform,true
residual_pca,current_pca,frozen-pca,6,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,exact_best_rank,lower,1000,1.005,1.007,-0.002,favors_transform,true
residual_pca,current_pca,frozen-pca,7,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,exact_best_rank,lower,1000,1.003,1.007,-0.004,favors_transform,true
residual_pca,current_pca,frozen-pca,8,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,exact_best_rank,lower,1000,1.006,1.005,0.001,favors_pca,true
residual_pca,current_pca,frozen-pca,9,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,exact_best_rank,lower,1000,1.003,1.003,0,tied,true
residual_pca,current_pca,frozen-pca,-1,fast_all,fast_all,fast_all,common_endpoint,mean_per_query_candidate_rmse,lower,1000,0.135884648322,0.135832431358,5.221696336e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,-1,fast_all,fast_all,fast_all,common_endpoint,pooled_candidate_rmse,lower,1000,0.134768729683,0.134715074817,5.3654866479e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,-1,fast_all,fast_all,fast_all,common_endpoint,candidate_mae,lower,1000,0.123123713122,0.123081908544,4.180457736e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,-1,fast_all,fast_all,fast_all,common_endpoint,topk_agreement,higher,1000,0.58882,0.58883,-1.00000000001e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,-1,fast_all,fast_all,fast_all,common_endpoint,boundary_inversion_rate,lower,1000,0.0346025355161,0.0347495213691,-0.000146985853049,favors_transform,true
residual_pca,current_pca,frozen-pca,-1,fast_all,fast_all,fast_all,common_endpoint,exact_best_rank,lower,1000,1.004,1.002,0.002,favors_pca,true
residual_pca,current_pca,frozen-pca,0,fast_all,fast_all,fast_all,common_endpoint,mean_per_query_candidate_rmse,lower,1000,0.133623098845,0.133535520209,8.757863514e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,1,fast_all,fast_all,fast_all,common_endpoint,mean_per_query_candidate_rmse,lower,1000,0.133589681899,0.133755002909,-0.00016532100971,favors_transform,true
residual_pca,current_pca,frozen-pca,2,fast_all,fast_all,fast_all,common_endpoint,mean_per_query_candidate_rmse,lower,1000,0.133657951403,0.133433518833,0.00022443256954,favors_pca,true
residual_pca,current_pca,frozen-pca,3,fast_all,fast_all,fast_all,common_endpoint,mean_per_query_candidate_rmse,lower,1000,0.13363672314,0.133525765464,0.00011095767596,favors_pca,true
residual_pca,current_pca,frozen-pca,4,fast_all,fast_all,fast_all,common_endpoint,mean_per_query_candidate_rmse,lower,1000,0.133593241881,0.133575676533,1.756534758e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,5,fast_all,fast_all,fast_all,common_endpoint,mean_per_query_candidate_rmse,lower,1000,0.13359249377,0.133518160338,7.433343258e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,6,fast_all,fast_all,fast_all,common_endpoint,mean_per_query_candidate_rmse,lower,1000,0.133574012812,0.133501920223,7.209258949e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,7,fast_all,fast_all,fast_all,common_endpoint,mean_per_query_candidate_rmse,lower,1000,0.133640246895,0.133624506187,1.574070815e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,8,fast_all,fast_all,fast_all,common_endpoint,mean_per_query_candidate_rmse,lower,1000,0.133542854657,0.133543727862,-8.73204659996e-07,favors_transform,true
residual_pca,current_pca,frozen-pca,9,fast_all,fast_all,fast_all,common_endpoint,mean_per_query_candidate_rmse,lower,1000,0.133547671858,0.13356118816,-1.35163023e-05,favors_transform,true
residual_pca,current_pca,frozen-pca,0,fast_all,fast_all,fast_all,common_endpoint,pooled_candidate_rmse,lower,1000,0.132578011844,0.132488412411,8.95994331513e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,1,fast_all,fast_all,fast_all,common_endpoint,pooled_candidate_rmse,lower,1000,0.132548219028,0.132690800067,-0.000142581038798,favors_transform,true
residual_pca,current_pca,frozen-pca,2,fast_all,fast_all,fast_all,common_endpoint,pooled_candidate_rmse,lower,1000,0.13258906394,0.132388773179,0.000200290761395,favors_pca,true
residual_pca,current_pca,frozen-pca,3,fast_all,fast_all,fast_all,common_endpoint,pooled_candidate_rmse,lower,1000,0.132576853798,0.132473920751,0.000102933046214,favors_pca,true
residual_pca,current_pca,frozen-pca,4,fast_all,fast_all,fast_all,common_endpoint,pooled_candidate_rmse,lower,1000,0.132551309935,0.132523008643,2.83012920698e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,5,fast_all,fast_all,fast_all,common_endpoint,pooled_candidate_rmse,lower,1000,0.132544290073,0.132471693552,7.25965212856e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,6,fast_all,fast_all,fast_all,common_endpoint,pooled_candidate_rmse,lower,1000,0.132519496877,0.132454669331,6.48275464861e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,7,fast_all,fast_all,fast_all,common_endpoint,pooled_candidate_rmse,lower,1000,0.132582006502,0.132565524878,1.64816242642e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,8,fast_all,fast_all,fast_all,common_endpoint,pooled_candidate_rmse,lower,1000,0.132491389145,0.13249686936,-5.48021493638e-06,favors_transform,true
residual_pca,current_pca,frozen-pca,9,fast_all,fast_all,fast_all,common_endpoint,pooled_candidate_rmse,lower,1000,0.132491239794,0.132505292075,-1.40522803983e-05,favors_transform,true
residual_pca,current_pca,frozen-pca,0,fast_all,fast_all,fast_all,common_endpoint,candidate_mae,lower,1000,0.122654428532,0.122547800843,0.00010662768889,favors_pca,true
residual_pca,current_pca,frozen-pca,1,fast_all,fast_all,fast_all,common_endpoint,candidate_mae,lower,1000,0.122599216289,0.122725223542,-0.00012600725203,favors_transform,true
residual_pca,current_pca,frozen-pca,2,fast_all,fast_all,fast_all,common_endpoint,candidate_mae,lower,1000,0.122612637144,0.122431059987,0.00018157715772,favors_pca,true
residual_pca,current_pca,frozen-pca,3,fast_all,fast_all,fast_all,common_endpoint,candidate_mae,lower,1000,0.122643683351,0.122525912413,0.00011777093836,favors_pca,true
residual_pca,current_pca,frozen-pca,4,fast_all,fast_all,fast_all,common_endpoint,candidate_mae,lower,1000,0.122607974983,0.122593103159,1.487182372e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,5,fast_all,fast_all,fast_all,common_endpoint,candidate_mae,lower,1000,0.1225484939,0.122504571012,4.392288859e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,6,fast_all,fast_all,fast_all,common_endpoint,candidate_mae,lower,1000,0.122592087607,0.122503158653,8.892895478e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,7,fast_all,fast_all,fast_all,common_endpoint,candidate_mae,lower,1000,0.122631201202,0.122640155525,-8.95432276e-06,favors_transform,true
residual_pca,current_pca,frozen-pca,8,fast_all,fast_all,fast_all,common_endpoint,candidate_mae,lower,1000,0.122574959921,0.122541948524,3.301139702e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,9,fast_all,fast_all,fast_all,common_endpoint,candidate_mae,lower,1000,0.122526519745,0.122586298365,-5.977862059e-05,favors_transform,true
residual_pca,current_pca,frozen-pca,0,fast_all,fast_all,fast_all,common_endpoint,topk_agreement,higher,1000,0.61659,0.61695,-0.00036,favors_pca,true
residual_pca,current_pca,frozen-pca,1,fast_all,fast_all,fast_all,common_endpoint,topk_agreement,higher,1000,0.61644,0.61676,-0.00032,favors_pca,true
residual_pca,current_pca,frozen-pca,2,fast_all,fast_all,fast_all,common_endpoint,topk_agreement,higher,1000,0.61783,0.62052,-0.00269,favors_pca,true
residual_pca,current_pca,frozen-pca,3,fast_all,fast_all,fast_all,common_endpoint,topk_agreement,higher,1000,0.61959,0.61853,0.00106,favors_transform,true
residual_pca,current_pca,frozen-pca,4,fast_all,fast_all,fast_all,common_endpoint,topk_agreement,higher,1000,0.61613,0.61689,-0.00076,favors_pca,true
residual_pca,current_pca,frozen-pca,5,fast_all,fast_all,fast_all,common_endpoint,topk_agreement,higher,1000,0.61856,0.61678,0.00178,favors_transform,true
residual_pca,current_pca,frozen-pca,6,fast_all,fast_all,fast_all,common_endpoint,topk_agreement,higher,1000,0.61923,0.61886,0.00037,favors_transform,true
residual_pca,current_pca,frozen-pca,7,fast_all,fast_all,fast_all,common_endpoint,topk_agreement,higher,1000,0.61648,0.61798,-0.0015,favors_pca,true
residual_pca,current_pca,frozen-pca,8,fast_all,fast_all,fast_all,common_endpoint,topk_agreement,higher,1000,0.61979,0.61788,0.00191,favors_transform,true
residual_pca,current_pca,frozen-pca,9,fast_all,fast_all,fast_all,common_endpoint,topk_agreement,higher,1000,0.61619,0.61665,-0.00046,favors_pca,true
residual_pca,current_pca,frozen-pca,0,fast_all,fast_all,fast_all,common_endpoint,boundary_inversion_rate,lower,1000,0.0277104219235,0.0276886149784,2.1806945097e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,1,fast_all,fast_all,fast_all,common_endpoint,boundary_inversion_rate,lower,1000,0.0278790238104,0.0276839634194,0.000195060391011,favors_pca,true
residual_pca,current_pca,frozen-pca,2,fast_all,fast_all,fast_all,common_endpoint,boundary_inversion_rate,lower,1000,0.027636595931,0.0274640148573,0.000172581073705,favors_pca,true
residual_pca,current_pca,frozen-pca,3,fast_all,fast_all,fast_all,common_endpoint,boundary_inversion_rate,lower,1000,0.0277147749572,0.0275119243876,0.000202850569612,favors_pca,true
residual_pca,current_pca,frozen-pca,4,fast_all,fast_all,fast_all,common_endpoint,boundary_inversion_rate,lower,1000,0.0276741121911,0.0279655985299,-0.000291486338801,favors_transform,true
residual_pca,current_pca,frozen-pca,5,fast_all,fast_all,fast_all,common_endpoint,boundary_inversion_rate,lower,1000,0.0273400468547,0.0276114860636,-0.000271439208934,favors_transform,true
residual_pca,current_pca,frozen-pca,6,fast_all,fast_all,fast_all,common_endpoint,boundary_inversion_rate,lower,1000,0.0275018488348,0.0276044820944,-0.000102633259549,favors_transform,true
residual_pca,current_pca,frozen-pca,7,fast_all,fast_all,fast_all,common_endpoint,boundary_inversion_rate,lower,1000,0.0278140827333,0.0275984724814,0.000215610251916,favors_pca,true
residual_pca,current_pca,frozen-pca,8,fast_all,fast_all,fast_all,common_endpoint,boundary_inversion_rate,lower,1000,0.0272734520053,0.0277385930418,-0.000465141036478,favors_transform,true
residual_pca,current_pca,frozen-pca,9,fast_all,fast_all,fast_all,common_endpoint,boundary_inversion_rate,lower,1000,0.0279573309971,0.0277298996538,0.000227431343264,favors_pca,true
residual_pca,current_pca,frozen-pca,0,fast_all,fast_all,fast_all,common_endpoint,exact_best_rank,lower,1000,1.005,1.006,-0.001,favors_transform,true
residual_pca,current_pca,frozen-pca,1,fast_all,fast_all,fast_all,common_endpoint,exact_best_rank,lower,1000,1.003,1.004,-0.001,favors_transform,true
residual_pca,current_pca,frozen-pca,2,fast_all,fast_all,fast_all,common_endpoint,exact_best_rank,lower,1000,1.005,1.006,-0.001,favors_transform,true
residual_pca,current_pca,frozen-pca,3,fast_all,fast_all,fast_all,common_endpoint,exact_best_rank,lower,1000,1.006,1.004,0.002,favors_pca,true
residual_pca,current_pca,frozen-pca,4,fast_all,fast_all,fast_all,common_endpoint,exact_best_rank,lower,1000,1.004,1.006,-0.002,favors_transform,true
residual_pca,current_pca,frozen-pca,5,fast_all,fast_all,fast_all,common_endpoint,exact_best_rank,lower,1000,1.003,1.005,-0.002,favors_transform,true
residual_pca,current_pca,frozen-pca,6,fast_all,fast_all,fast_all,common_endpoint,exact_best_rank,lower,1000,1.005,1.007,-0.002,favors_transform,true
residual_pca,current_pca,frozen-pca,7,fast_all,fast_all,fast_all,common_endpoint,exact_best_rank,lower,1000,1.003,1.007,-0.004,favors_transform,true
residual_pca,current_pca,frozen-pca,8,fast_all,fast_all,fast_all,common_endpoint,exact_best_rank,lower,1000,1.006,1.005,0.001,favors_pca,true
residual_pca,current_pca,frozen-pca,9,fast_all,fast_all,fast_all,common_endpoint,exact_best_rank,lower,1000,1.003,1.003,0,tied,true
residual_pca,current_pca,frozen-pca,-1,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,1000,0.0305610674812,0.0305495496427,1.1517838465e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,-1,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,1000,0.0310710761325,0.0310578322244,1.32439081963e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,-1,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,candidate_mae,lower,1000,0.0277110623613,0.0276973906689,1.3671692417e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,-1,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,topk_agreement,higher,1000,0.89399,0.89383,0.00016,favors_transform,true
residual_pca,current_pca,frozen-pca,-1,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.00204634447654,0.00206144395653,-1.50994799906e-05,favors_transform,true
residual_pca,current_pca,frozen-pca,-1,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,exact_best_rank,lower,1000,1,1,0,tied,true
residual_pca,current_pca,frozen-pca,0,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,1000,0.0301197340432,0.0301072261092,1.2507934032e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,1,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,1000,0.0301030943942,0.030126498159,-2.3403764848e-05,favors_transform,true
residual_pca,current_pca,frozen-pca,2,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,1000,0.0301050874937,0.0300855288183,1.9558675407e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,3,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,1000,0.0301076760758,0.0301100430583,-2.366982425e-06,favors_transform,true
residual_pca,current_pca,frozen-pca,4,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,1000,0.0301195649417,0.0300981754424,2.1389499318e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,5,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,1000,0.0301049433452,0.0301020107474,2.93259781e-06,favors_pca,true
residual_pca,current_pca,frozen-pca,6,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,1000,0.0301259519056,0.0301192221154,6.72979018e-06,favors_pca,true
residual_pca,current_pca,frozen-pca,7,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,1000,0.030110736781,0.0301088670018,1.869779154e-06,favors_pca,true
residual_pca,current_pca,frozen-pca,8,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,1000,0.0300936038985,0.0301112684237,-1.7664525155e-05,favors_transform,true
residual_pca,current_pca,frozen-pca,9,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,1000,0.0301051389771,0.0301127529256,-7.613948562e-06,favors_transform,true
residual_pca,current_pca,frozen-pca,0,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,1000,0.0306449419875,0.030628833088,1.61088994184e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,1,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,1000,0.0306298548193,0.0306502098734,-2.03550540997e-05,favors_transform,true
residual_pca,current_pca,frozen-pca,2,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,1000,0.0306288329989,0.0306062001667,2.26328322233e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,3,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,1000,0.0306330967957,0.0306365407878,-3.44399216129e-06,favors_transform,true
residual_pca,current_pca,frozen-pca,4,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,1000,0.030645042472,0.0306242166694,2.08258025794e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,5,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,1000,0.0306283821715,0.0306286783914,-2.96219982508e-07,favors_transform,true
residual_pca,current_pca,frozen-pca,6,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,1000,0.0306518607897,0.0306466082195,5.25257024075e-06,favors_pca,true
residual_pca,current_pca,frozen-pca,7,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,1000,0.0306353822437,0.030632185219,3.19702472542e-06,favors_pca,true
residual_pca,current_pca,frozen-pca,8,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,1000,0.0306178625487,0.0306332481047,-1.53855559866e-05,favors_transform,true
residual_pca,current_pca,frozen-pca,9,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,1000,0.0306296987013,0.0306379265963,-8.22789501261e-06,favors_transform,true
residual_pca,current_pca,frozen-pca,0,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,candidate_mae,lower,1000,0.0276404388614,0.0276247199469,1.5718914449e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,1,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,candidate_mae,lower,1000,0.0276243569056,0.027647739908,-2.3383002386e-05,favors_transform,true
residual_pca,current_pca,frozen-pca,2,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,candidate_mae,lower,1000,0.0276291241899,0.0276075412897,2.1582900149e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,3,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,candidate_mae,lower,1000,0.0276296677226,0.0276272434556,2.424267006e-06,favors_pca,true
residual_pca,current_pca,frozen-pca,4,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,candidate_mae,lower,1000,0.0276391887791,0.0276206576424,1.8531136681e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,5,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,candidate_mae,lower,1000,0.027626419078,0.0276236383941,2.780683868e-06,favors_pca,true
residual_pca,current_pca,frozen-pca,6,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,candidate_mae,lower,1000,0.0276510248894,0.0276392558063,1.1769083117e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,7,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,candidate_mae,lower,1000,0.0276306218253,0.0276305268639,9.4961361996e-08,favors_pca,true
residual_pca,current_pca,frozen-pca,8,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,candidate_mae,lower,1000,0.0276190420716,0.0276329380178,-1.3895946189e-05,favors_transform,true
residual_pca,current_pca,frozen-pca,9,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,candidate_mae,lower,1000,0.0276270698781,0.0276355096726,-8.439794478e-06,favors_transform,true
residual_pca,current_pca,frozen-pca,0,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,topk_agreement,higher,1000,0.90111,0.90089,0.00022,favors_transform,true
residual_pca,current_pca,frozen-pca,1,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,topk_agreement,higher,1000,0.90203,0.90302,-0.00099,favors_pca,true
residual_pca,current_pca,frozen-pca,2,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,topk_agreement,higher,1000,0.90211,0.90096,0.00115,favors_transform,true
residual_pca,current_pca,frozen-pca,3,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,topk_agreement,higher,1000,0.90195,0.90192,3.00000000001e-05,favors_transform,true
residual_pca,current_pca,frozen-pca,4,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,topk_agreement,higher,1000,0.90191,0.90115,0.00076,favors_transform,true
residual_pca,current_pca,frozen-pca,5,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,topk_agreement,higher,1000,0.9022,0.90207,0.00013,favors_transform,true
residual_pca,current_pca,frozen-pca,6,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,topk_agreement,higher,1000,0.90188,0.90384,-0.00196,favors_pca,true
residual_pca,current_pca,frozen-pca,7,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,topk_agreement,higher,1000,0.90102,0.90177,-0.00075,favors_pca,true
residual_pca,current_pca,frozen-pca,8,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,topk_agreement,higher,1000,0.90175,0.90156,0.00019,favors_transform,true
residual_pca,current_pca,frozen-pca,9,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,topk_agreement,higher,1000,0.90195,0.90208,-0.00013,favors_pca,true
residual_pca,current_pca,frozen-pca,0,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.0017662306608,0.00175196143972,1.4269221087e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,1,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.00173955090583,0.00170134938254,3.82015232954e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,2,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.00174086696899,0.00176889809702,-2.8031128022e-05,favors_transform,true
residual_pca,current_pca,frozen-pca,3,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.00173260860649,0.00173571002799,-3.10142150351e-06,favors_transform,true
