evaluation_row	IDENTITY_ADAPTIVE_adjusted_unscaled_sse	IDENTITY_ADAPTIVE_nearest_sse	IDENTITY_ADAPTIVE_rescaled_sse	IDENTITY_UNIFORM_adjusted_unscaled_sse	IDENTITY_UNIFORM_nearest_sse	IDENTITY_UNIFORM_rescaled_sse	QR_ADAPTIVE_adjusted_unscaled_sse	QR_ADAPTIVE_nearest_sse	QR_ADAPTIVE_rescaled_sse	QR_UNIFORM_adjusted_unscaled_sse	QR_UNIFORM_nearest_sse	QR_UNIFORM_rescaled_sse
7917	932.9258841895969	932.9258841895969	941.9424253163623	932.9258841895969	932.9258841895969	941.9424253163623	1212.3453759195486	909.7864175781534	853.6627874344559	1212.3453759195486	909.7864175781534	853.6627874344559
7918	685.7498887872758	685.7498887872758	695.2250550662754	685.7498887872758	685.7498887872758	695.2250550662754	467.49893376823127	430.9177230834747	372.6221792807632	467.49893376823127	430.9177230834747	372.6221792807632
7919	1460.865607857401	1228.6330986065066	1153.7552925628002	1460.865607857401	1228.6330986065066	1153.7552925628002	1205.4711121303596	1056.180020344867	941.9285394322303	1205.4711121303596	1056.180020344867	941.9285394322303
7920	2080.6861991159767	1830.3847052179938	1775.5834968594218	2080.6861991159767	1830.3847052179938	1775.5834968594218	618.0480725503737	618.0480725503737	622.5354819097204	618.0480725503737	618.0480725503737	622.5354819097204
7921	1276.7642715956038	1178.121683916129	1121.916087635079	1276.7642715956038	1178.121683916129	1121.916087635079	709.9162850797773	588.1283189123525	527.5683151771766	709.9162850797773	588.1283189123525	527.5683151771766
7922	1235.8945849493477	1206.416170072401	1157.2730481338808	1235.8945849493477	1206.416170072401	1157.2730481338808	472.56949926787024	460.604084293061	451.85701115509863	472.56949926787024	460.604084293061	451.85701115509863
7923	567.9803150800974	563.1127757551833	568.7087821537001	567.9803150800974	563.1127757551833	568.7087821537001	601.8526748893256	472.06317702205297	408.3666584526476	601.8526748893256	472.06317702205297	408.3666584526476
7924	2313.4665651029677	2027.588635527252	1966.942697553437	2313.4665651029677	2027.588635527252	1966.942697553437	326.8336151980634	322.22538195467325	317.16956971656157	326.8336151980634	322.22538195467325	317.16956971656157
7925	1022.6614085352501	954.3987170497801	909.3912637722703	1022.6614085352501	954.3987170497801	909.3912637722703	1285.9113059669876	680.1644644104867	529.3161355861864	1285.9113059669876	680.1644644104867	529.3161355861864
7926	1499.285643562143	1081.0050708038684	911.1375239727748	1499.285643562143	1081.0050708038684	911.1375239727748	658.1063549920382	653.8763338020477	652.3029003795726	658.1063549920382	653.8763338020477	652.3029003795726
7927	1279.667663592406	1223.7333472514338	1202.6413406307547	1279.667663592406	1223.7333472514338	1202.6413406307547	707.5463749872926	699.1068907190306	668.5663109468431	707.5463749872926	699.1068907190306	668.5663109468431
7928	955.1579844538562	952.2735021702454	967.548645354004	955.1579844538562	952.2735021702454	967.548645354004	707.1464478011223	707.1464478011223	716.3464230288148	707.1464478011223	707.1464478011223	716.3464230288148
7929	424.81854676020873	423.45888745476793	423.690865802483	424.81854676020873	423.45888745476793	423.690865802483	775.0052062170937	724.392141475844	710.3666389804039	775.0052062170937	724.392141475844	710.3666389804039
7930	1216.6786693599006	1046.4536635924032	925.2340491270554	1216.6786693599006	1046.4536635924032	925.2340491270554	635.6600684012865	536.7803693165943	519.6028877879359	635.6600684012865	536.7803693165943	519.6028877879359
7931	1316.7116864609497	1273.8830698168667	1257.985113250954	1316.7116864609497	1273.8830698168667	1257.985113250954	568.3200571195975	561.4304711773398	538.6330572808547	568.3200571195975	561.4304711773398	538.6330572808547
7932	1393.3713692648255	1285.0511479433428	1270.438886600396	1393.3713692648255	1285.0511479433428	1270.438886600396	587.4049821432621	571.633292878415	561.4404540489272	587.4049821432621	571.633292878415	561.4404540489272
