evaluation_row	IDENTITY_ADAPTIVE_adjusted_unscaled_sse	IDENTITY_ADAPTIVE_nearest_sse	IDENTITY_ADAPTIVE_rescaled_sse	IDENTITY_UNIFORM_adjusted_unscaled_sse	IDENTITY_UNIFORM_nearest_sse	IDENTITY_UNIFORM_rescaled_sse	QR_ADAPTIVE_adjusted_unscaled_sse	QR_ADAPTIVE_nearest_sse	QR_ADAPTIVE_rescaled_sse	QR_UNIFORM_adjusted_unscaled_sse	QR_UNIFORM_nearest_sse	QR_UNIFORM_rescaled_sse
7001	434.6739218655043	434.6739218655043	435.4607682900617	434.6739218655043	434.6739218655043	435.4607682900617	608.7269364490969	482.3900342114114	423.20837003579686	608.7269364490969	482.3900342114114	423.20837003579686
7002	470.0252511699951	467.75364621190835	460.9883839517731	470.0252511699951	467.75364621190835	460.9883839517731	376.5330542335273	310.99220338868815	284.0199711221311	376.5330542335273	310.99220338868815	284.0199711221311
7003	599.9169256068865	599.9169256068865	608.9780254820762	599.9169256068865	599.9169256068865	608.9780254820762	448.4436233713449	393.8211146799482	353.2180821624295	448.4436233713449	393.8211146799482	353.2180821624295
7004	1155.8494176603658	1129.5019449659417	1016.6906836264116	1155.8494176603658	1129.5019449659417	1016.6906836264116	787.5208829721652	708.7779875969755	693.6675412448863	787.5208829721652	708.7779875969755	693.6675412448863
7005	1166.9687882872597	732.8975087681313	698.2062389698696	1166.9687882872597	732.8975087681313	698.2062389698696	541.4225393202353	539.497790317383	534.2936490371679	541.4225393202353	539.497790317383	534.2936490371679
7006	736.1771961694459	619.91126364086	544.0055854365148	736.1771961694459	619.91126364086	544.0055854365148	428.67984149498807	428.67984149498807	432.3323184940421	428.67984149498807	428.67984149498807	432.3323184940421
7007	1305.315348752027	986.1111756482844	925.7718681159167	1305.315348752027	986.1111756482844	925.7718681159167	1284.6854168447444	911.3642770791096	811.9046033283666	1284.6854168447444	911.3642770791096	811.9046033283666
7008	2118.2501517307455	964.0351390035096	754.2877530381245	2118.2501517307455	964.0351390035096	754.2877530381245	491.4737570620248	463.7394280928918	445.2803133303925	491.4737570620248	463.7394280928918	445.2803133303925
7009	1265.1097112522002	1264.0226428015485	1299.0252092429278	1265.1097112522002	1264.0226428015485	1299.0252092429278	390.63879958523637	390.4097328363326	391.7723315534671	390.63879958523637	390.4097328363326	391.7723315534671
7010	685.8103788856631	675.4106882893363	674.260752028642	685.8103788856631	675.4106882893363	674.260752028642	2055.4376130731625	1775.6603588366006	1558.4282920647574	2055.4376130731625	1775.6603588366006	1558.4282920647574
7011	821.4990716039351	821.3772075027696	830.0554907866168	821.4990716039351	821.3772075027696	830.0554907866168	976.2693701895685	971.7785688009386	978.5591116831977	976.2693701895685	971.7785688009386	978.5591116831977
