evaluation_row	IDENTITY_ADAPTIVE_adjusted_unscaled_sse	IDENTITY_ADAPTIVE_nearest_sse	IDENTITY_ADAPTIVE_rescaled_sse	IDENTITY_UNIFORM_adjusted_unscaled_sse	IDENTITY_UNIFORM_nearest_sse	IDENTITY_UNIFORM_rescaled_sse	QR_ADAPTIVE_adjusted_unscaled_sse	QR_ADAPTIVE_nearest_sse	QR_ADAPTIVE_rescaled_sse	QR_UNIFORM_adjusted_unscaled_sse	QR_UNIFORM_nearest_sse	QR_UNIFORM_rescaled_sse
94	0.011065514682220626	0.006289163584951496	0.0038266699188728354	0.011065514682220626	0.006289163584951496	0.0038266699188728354	0.004567227193732157	0.003925144824730695	0.0034111607799431976	0.004567227193732157	0.003925144824730695	0.0034111607799431976
95	0.05164623278363601	0.028449780843988914	0.02095074076550206	0.05164623278363601	0.028449780843988914	0.02095074076550206	0.018634093738287998	0.015192859633833548	0.014794970456632571	0.018634093738287998	0.015192859633833548	0.014794970456632571
96	0.004688290857174898	0.002607702356762277	0.002062202604025945	0.004688290857174898	0.002607702356762277	0.002062202604025945	0.002621565303092833	0.001808277107807774	0.0015028020627348188	0.002621565303092833	0.001808277107807774	0.0015028020627348188
97	0.04522924663238071	0.026233040534264056	0.01979038835367928	0.04522924663238071	0.026233040534264056	0.01979038835367928	0.022572213164835347	0.017673125147481976	0.0163105591980576	0.022572213164835347	0.017673125147481976	0.0163105591980576
98	0.057311249464014315	0.026259282504654043	0.017199634250471385	0.057311249464014315	0.026259282504654043	0.017199634250471385	0.02524986817047632	0.018418624804233563	0.01433702510216922	0.02524986817047632	0.018418624804233563	0.01433702510216922
99	0.010555319900132316	0.006555514201693669	0.0053545911722658966	0.010555319900132316	0.006555514201693669	0.0053545911722658966	0.009411789059653324	0.0061730869316806766	0.005121304406254364	0.009411789059653324	0.0061730869316806766	0.005121304406254364
100	0.011420028448715506	0.005424291806053102	0.003939724549233263	0.011420028448715506	0.005424291806053102	0.003939724549233263	0.006269235007682978	0.003928213197824477	0.00317042333177417	0.006269235007682978	0.003928213197824477	0.00317042333177417
101	0.03754133147243088	0.02239807584244369	0.016415768745458414	0.03754133147243088	0.02239807584244369	0.016415768745458414	0.018573369743840776	0.01079544272461843	0.00787823468533839	0.018573369743840776	0.01079544272461843	0.00787823468533839
102	0.008706227882487176	0.004868275208056448	0.004114007358263358	0.008706227882487176	0.004868275208056448	0.004114007358263358	0.007463260715578617	0.004984546266502804	0.003811455792967733	0.007463260715578617	0.004984546266502804	0.003811455792967733
103	0.03600669747422721	0.012893872662629556	0.005661717717075465	0.03600669747422721	0.012893872662629556	0.005661717717075465	0.009942606945977081	0.006063007507373593	0.004391705852304285	0.009942606945977081	0.006063007507373593	0.004391705852304285
104	0.02973210073517247	0.020953303171696275	0.0157438530077479	0.02973210073517247	0.020953303171696275	0.0157438530077479	0.033919675391345494	0.01904805466243362	0.014993222943066417	0.033919675391345494	0.01904805466243362	0.014993222943066417
105	0.006211275098004436	0.0036185613910437345	0.00161650386034323	0.006211275098004436	0.0036185613910437345	0.00161650386034323	0.0014314753906709014	0.0008214807250033132	0.0007139650631945573	0.0014314753906709014	0.0008214807250033132	0.0007139650631945573
106	0.013114669123727288	0.0077331595471281074	0.006029601561328069	0.013114669123727288	0.0077331595471281074	0.006029601561328069	0.011686629372527842	0.007217728609849528	0.005795688141748139	0.011686629372527842	0.007217728609849528	0.005795688141748139
107	0.015290245745279802	0.00791747963832954	0.006000408318791147	0.015290245745279802	0.00791747963832954	0.006000408318791147	0.00825753592995789	0.005457313419010023	0.004220894504571724	0.00825753592995789	0.005457313419010023	0.004220894504571724
108	0.011364727860808313	0.0063851728737786256	0.005179296513562408	0.011364727860808313	0.0063851728737786256	0.005179296513562408	0.011202069608426967	0.005494771285066218	0.004628146495957084	0.011202069608426967	0.005494771285066218	0.004628146495957084
109	0.03816734225056706	0.025638588740268115	0.02091420107358246	0.03816734225056706	0.025638588740268115	0.02091420107358246	0.023209450335665713	0.019131730919073615	0.018117662470100736	0.023209450335665713	0.019131730919073615	0.018117662470100736
110	0.009751842409438001	0.004940174410613353	0.0035000147893901137	0.009751842409438001	0.004940174410613353	0.0035000147893901137	0.004382577332059304	0.0032298689282354515	0.0029106737080829845	0.004382577332059304	0.0032298689282354515	0.0029106737080829845
111	0.012855627785317986	0.007254861521850004	0.005464276873169801	0.012855627785317986	0.007254861521850004	0.005464276873169801	0.00832547029959278	0.005614878253057773	0.00481352036292307	0.00832547029959278	0.005614878253057773	0.00481352036292307
112	0.01145902501078783	0.005391900625801775	0.0015546262876901444	0.01145902501078783	0.005391900625801775	0.0015546262876901444	0.00122222568038651	0.0007227505274666275	0.0005809816255017455	0.00122222568038651	0.0007227505274666275	0.0005809816255017455
113	0.0276027457846061	0.019767311172938083	0.01620202526706508	0.0276027457846061	0.019767311172938083	0.01620202526706508	0.031785389750152965	0.01769240703060279	0.012768381698436892	0.031785389750152965	0.01769240703060279	0.012768381698436892
