evaluation_row	IDENTITY_ADAPTIVE_adjusted_unscaled_sse	IDENTITY_ADAPTIVE_nearest_sse	IDENTITY_ADAPTIVE_rescaled_sse	IDENTITY_UNIFORM_adjusted_unscaled_sse	IDENTITY_UNIFORM_nearest_sse	IDENTITY_UNIFORM_rescaled_sse	QR_ADAPTIVE_adjusted_unscaled_sse	QR_ADAPTIVE_nearest_sse	QR_ADAPTIVE_rescaled_sse	QR_UNIFORM_adjusted_unscaled_sse	QR_UNIFORM_nearest_sse	QR_UNIFORM_rescaled_sse
879	0.009323582500435041	0.0061574323048174074	0.0050424381982337	0.009323582500435041	0.0061574323048174074	0.0050424381982337	0.010061818330130146	0.005306426759283278	0.004514009211028126	0.010061818330130146	0.005306426759283278	0.004514009211028126
880	0.006464069054035278	0.003738691189942387	0.0030935491588376758	0.006464069054035278	0.003738691189942387	0.0030935491588376758	0.0059432969734106835	0.003107237758263402	0.0024543390253879004	0.0059432969734106835	0.003107237758263402	0.0024543390253879004
881	0.004205732404427494	0.0025690727321183056	0.0018855219730796909	0.004205732404427494	0.0025690727321183056	0.0018855219730796909	0.001082399442920786	0.0008827138685024861	0.0007784231332617765	0.001082399442920786	0.0008827138685024861	0.0007784231332617765
882	0.022595666954697086	0.01781583929403497	0.015957050951553052	0.022595666954697086	0.01781583929403497	0.015957050951553052	0.02788367882130615	0.018627705581275585	0.015363083903742712	0.02788367882130615	0.018627705581275585	0.015363083903742712
883	0.01973454943262507	0.01208949594872124	0.009273049801167468	0.01973454943262507	0.01208949594872124	0.009273049801167468	0.01714894631004065	0.009980078789470794	0.008356435582450186	0.01714894631004065	0.009980078789470794	0.008356435582450186
884	0.010721354825166608	0.010022234888338831	0.009315292988611409	0.010721354825166608	0.010022234888338831	0.009315292988611409	0.015000114498387458	0.01120844139969304	0.009153880205452726	0.015000114498387458	0.01120844139969304	0.009153880205452726
885	0.012299059518588326	0.008010442363072565	0.0031668170696069874	0.012299059518588326	0.008010442363072565	0.0031668170696069874	0.0015917789015516132	0.001266611493774118	0.0011520438918330902	0.0015917789015516132	0.001266611493774118	0.0011520438918330902
886	0.055284230902595974	0.029666915990803046	0.022980679827782853	0.055284230902595974	0.029666915990803046	0.022980679827782853	0.04588610312012366	0.027818829863319402	0.02215083426468019	0.04588610312012366	0.027818829863319402	0.02215083426468019
887	0.014833051596510773	0.01016832039253893	0.007501792365130702	0.014833051596510773	0.01016832039253893	0.007501792365130702	0.013745629959997058	0.00904852200098343	0.007619369506327153	0.013745629959997058	0.00904852200098343	0.007619369506327153
888	0.005956364007052829	0.004565821394190057	0.0037315385127589815	0.005956364007052829	0.004565821394190057	0.0037315385127589815	0.00582883656391307	0.003567941579180837	0.0025797653987187042	0.00582883656391307	0.003567941579180837	0.0025797653987187042
889	0.006177301201462302	0.0029166044247170356	0.0021336937583177947	0.006177301201462302	0.0029166044247170356	0.0021336937583177947	0.003660179164397288	0.002478384518698933	0.0019902455106392248	0.003660179164397288	0.002478384518698933	0.0019902455106392248
890	0.017659300845373246	0.008164295993461924	0.005902494358564934	0.017659300845373246	0.008164295993461924	0.005902494358564934	0.007779407503292523	0.004811448909528098	0.003981045911411341	0.007779407503292523	0.004811448909528098	0.003981045911411341
891	0.008922881768243083	0.005262109034959606	0.0031798377309756646	0.008922881768243083	0.005262109034959606	0.0031798377309756646	0.0024921783975582553	0.0021917450761871904	0.002044364373960228	0.0024921783975582553	0.0021917450761871904	0.002044364373960228
892	0.0031967512256970295	0.0026933187904033154	0.002432556078299642	0.0031967512256970295	0.0026933187904033154	0.002432556078299642	0.005148943706717953	0.0028458361186346833	0.0021334035818753815	0.005148943706717953	0.0028458361186346833	0.0021334035818753815
893	0.04764991206537372	0.022483013364125982	0.015042941238041787	0.04764991206537372	0.022483013364125982	0.015042941238041787	0.0245332976348124	0.014416371551233494	0.012223501718596857	0.0245332976348124	0.014416371551233494	0.012223501718596857
894	0.06849340053805143	0.04819539112279028	0.0452307237770844	0.06849340053805143	0.04819539112279028	0.0452307237770844	0.060702045060973625	0.04593165661057555	0.03670983475845463	0.060702045060973625	0.04593165661057555	0.03670983475845463
895	0.014610829090780252	0.006189635889600078	0.004309901410825051	0.014610829090780252	0.006189635889600078	0.004309901410825051	0.005034320698199986	0.003979341240649846	0.0037428371115315485	0.005034320698199986	0.003979341240649846	0.0037428371115315485
896	0.017737352620501277	0.008860627905259644	0.006595846024290722	0.017737352620501277	0.008860627905259644	0.006595846024290722	0.00909770797372978	0.006483576184197415	0.005987502983385809	0.00909770797372978	0.006483576184197415	0.005987502983385809
897	0.021939079718851694	0.014356353771401889	0.010127577943630702	0.021939079718851694	0.014356353771401889	0.010127577943630702	0.01742010508032817	0.010400427882673268	0.008580188136833918	0.01742010508032817	0.010400427882673268	0.008580188136833918
898	0.02724436816329296	0.015752769308442112	0.006129439048786229	0.02724436816329296	0.015752769308442112	0.006129439048786229	0.004902467438617584	0.0035273876905735878	0.0030300452848921675	0.004902467438617584	0.0035273876905735878	0.0030300452848921675
899	0.003876212573320046	0.0023127487789241685	0.0018027496877695962	0.003876212573320046	0.0023127487789241685	0.0018027496877695962	0.003315903987719139	0.001693970015721291	0.0012742493718828068	0.003315903987719139	0.001693970015721291	0.0012742493718828068
900	0.009017005724157567	0.005196926875185366	0.004285650659325592	0.009017005724157567	0.005196926875185366	0.004285650659325592	0.005679104367542173	0.003841791883981598	0.0031350206386366914	0.005679104367542173	0.003841791883981598	0.0031350206386366914
901	0.018754920773552945	0.01271691397930257	0.011323406594824073	0.018754920773552945	0.01271691397930257	0.011323406594824073	0.019604184832230552	0.012703112969170545	0.010627424901646894	0.019604184832230552	0.012703112969170545	0.010627424901646894
902	0.003465460957380123	0.0023595952162530887	0.001517909738873412	0.003465460957380123	0.0023595952162530887	0.001517909738873412	0.0010829542850953203	0.0008300932207729284	0.0007328741432275893	0.0010829542850953203	0.0008300932207729284	0.0007328741432275893
903	0.003584832963896222	0.002482932080853461	0.002069454201929923	0.003584832963896222	0.002482932080853461	0.002069454201929923	0.004394800922005296	0.002232086788782818	0.0015820344989778093	0.004394800922005296	0.002232086788782818	0.0015820344989778093
904	0.02168253446640339	0.014854669435766684	0.01285589287428688	0.02168253446640339	0.014854669435766684	0.01285589287428688	0.013382017980991257	0.012246280359989616	0.011667123598338127	0.013382017980991257	0.012246280359989616	0.011667123598338127
905	0.0021401076890714445	0.001188589059448322	0.0007801609885691396	0.0021401076890714445	0.001188589059448322	0.0007801609885691396	0.0019501555393293306	0.0010645540230698764	0.0007329602879982306	0.0019501555393293306	0.0010645540230698764	0.0007329602879982306
906	0.014780385131400106	0.010331610625212909	0.009358850107805888	0.014780385131400106	0.010331610625212909	0.009358850107805888	0.02323192147327303	0.01021610045656842	0.007958147086816749	0.02323192147327303	0.01021610045656842	0.007958147086816749
907	0.03690125525501178	0.021765339969928313	0.018673072897078497	0.03690125525501178	0.021765339969928313	0.018673072897078497	0.02156109338752356	0.017882970140793243	0.017002929520376346	0.02156109338752356	0.017882970140793243	0.017002929520376346
908	0.08124725868850143	0.043207346862974116	0.02801114544238787	0.08124725868850143	0.043207346862974116	0.02801114544238787	0.036697460179833295	0.028790526063317088	0.025192062074173946	0.036697460179833295	0.028790526063317088	0.025192062074173946
909	0.003772078607024702	0.0021706653077625303	0.0014351754328533238	0.003772078607024702	0.0021706653077625303	0.0014351754328533238	0.0007058048887380473	0.0006517868944281716	0.0006204511897245932	0.0007058048887380473	0.0006517868944281716	0.0006204511897245932
