dataset	dimensions	fold	segment	rotation	pair	bits_per_coordinate	fit_nearest_sse
sift	128	A_TO_B	0	IDENTITY	37	8	463.9875459050628
sift	128	A_TO_B	0	IDENTITY	37	9	115.40158620932445
sift	128	A_TO_B	0	IDENTITY	37	10	28.729901664701153
sift	128	A_TO_B	0	IDENTITY	37	11	7.330969282894243
sift	128	A_TO_B	0	IDENTITY	38	1	12667540.586307408
sift	128	A_TO_B	0	IDENTITY	38	2	2142422.3481827932
sift	128	A_TO_B	0	IDENTITY	38	3	471518.7968594312
sift	128	A_TO_B	0	IDENTITY	38	4	118785.32887561904
sift	128	A_TO_B	0	IDENTITY	38	5	29827.69042031788
sift	128	A_TO_B	0	IDENTITY	38	6	7478.582685030319
sift	128	A_TO_B	0	IDENTITY	38	7	1891.1002743169383
sift	128	A_TO_B	0	IDENTITY	38	8	469.1313747849026
sift	128	A_TO_B	0	IDENTITY	38	9	115.70819688939429
sift	128	A_TO_B	0	IDENTITY	38	10	29.027212353241858
sift	128	A_TO_B	0	IDENTITY	38	11	7.279868479193839
sift	128	A_TO_B	0	IDENTITY	39	1	12689045.707323765
sift	128	A_TO_B	0	IDENTITY	39	2	2138768.7807733193
sift	128	A_TO_B	0	IDENTITY	39	3	477591.80157224997
sift	128	A_TO_B	0	IDENTITY	39	4	119458.44587951122
sift	128	A_TO_B	0	IDENTITY	39	5	29562.017275739272
sift	128	A_TO_B	0	IDENTITY	39	6	7446.006460260445
sift	128	A_TO_B	0	IDENTITY	39	7	1863.0416698479717
sift	128	A_TO_B	0	IDENTITY	39	8	464.3186389252977
sift	128	A_TO_B	0	IDENTITY	39	9	116.99333999414449
sift	128	A_TO_B	0	IDENTITY	39	10	28.989937687982575
sift	128	A_TO_B	0	IDENTITY	39	11	7.210610948775528
sift	128	A_TO_B	0	IDENTITY	40	1	12829022.933250356
sift	128	A_TO_B	0	IDENTITY	40	2	2146438.454769294
sift	128	A_TO_B	0	IDENTITY	40	3	476822.5332398132
sift	128	A_TO_B	0	IDENTITY	40	4	118480.21042326531
sift	128	A_TO_B	0	IDENTITY	40	5	29667.46986561648
sift	128	A_TO_B	0	IDENTITY	40	6	7328.528971669359
sift	128	A_TO_B	0	IDENTITY	40	7	1842.7692664045094
sift	128	A_TO_B	0	IDENTITY	40	8	462.3033883061065
sift	128	A_TO_B	0	IDENTITY	40	9	114.3141797728405
sift	128	A_TO_B	0	IDENTITY	40	10	28.805329323114442
sift	128	A_TO_B	0	IDENTITY	40	11	7.1853794099798325
sift	128	A_TO_B	0	IDENTITY	41	1	13009162.3900253
sift	128	A_TO_B	0	IDENTITY	41	2	2200753.9369812137
sift	128	A_TO_B	0	IDENTITY	41	3	478131.2754537827
sift	128	A_TO_B	0	IDENTITY	41	4	117789.87189162934
sift	128	A_TO_B	0	IDENTITY	41	5	29401.365505895094
sift	128	A_TO_B	0	IDENTITY	41	6	7373.696389333976
sift	128	A_TO_B	0	IDENTITY	41	7	1871.7433534005609
sift	128	A_TO_B	0	IDENTITY	41	8	463.7530769574083
sift	128	A_TO_B	0	IDENTITY	41	9	117.49150512609307
sift	128	A_TO_B	0	IDENTITY	41	10	28.799397049695315
sift	128	A_TO_B	0	IDENTITY	41	11	7.259148269424518
sift	128	A_TO_B	0	IDENTITY	42	1	13126638.664687978
sift	128	A_TO_B	0	IDENTITY	42	2	2197583.804237267
sift	128	A_TO_B	0	IDENTITY	42	3	472781.2296455794
sift	128	A_TO_B	0	IDENTITY	42	4	119926.99764536657
sift	128	A_TO_B	0	IDENTITY	42	5	29426.662886209026
sift	128	A_TO_B	0	IDENTITY	42	6	7405.671973960327
sift	128	A_TO_B	0	IDENTITY	42	7	1890.286207880814
sift	128	A_TO_B	0	IDENTITY	42	8	462.57942573047774
sift	128	A_TO_B	0	IDENTITY	42	9	116.72307757687312
sift	128	A_TO_B	0	IDENTITY	42	10	29.004025315663995
sift	128	A_TO_B	0	IDENTITY	42	11	7.3137816283359935
sift	128	A_TO_B	0	IDENTITY	43	1	13275145.627206773
sift	128	A_TO_B	0	IDENTITY	43	2	2243704.4878311153
sift	128	A_TO_B	0	IDENTITY	43	3	478285.8100417
sift	128	A_TO_B	0	IDENTITY	43	4	118600.04949692641
sift	128	A_TO_B	0	IDENTITY	43	5	29686.688473770886
sift	128	A_TO_B	0	IDENTITY	43	6	7404.509348756407
sift	128	A_TO_B	0	IDENTITY	43	7	1862.0255721266826
sift	128	A_TO_B	0	IDENTITY	43	8	464.74909653535974
sift	128	A_TO_B	0	IDENTITY	43	9	114.97436639100607
sift	128	A_TO_B	0	IDENTITY	43	10	29.075887870214437
sift	128	A_TO_B	0	IDENTITY	43	11	7.232829828317893
sift	128	A_TO_B	0	IDENTITY	44	1	13398940.564446608
sift	128	A_TO_B	0	IDENTITY	44	2	2267250.524943618
sift	128	A_TO_B	0	IDENTITY	44	3	477613.8069056374
sift	128	A_TO_B	0	IDENTITY	44	4	119218.40781176645
sift	128	A_TO_B	0	IDENTITY	44	5	29424.093386473494
sift	128	A_TO_B	0	IDENTITY	44	6	7438.49408674461
sift	128	A_TO_B	0	IDENTITY	44	7	1850.280726266329
sift	128	A_TO_B	0	IDENTITY	44	8	457.6821994606448
sift	128	A_TO_B	0	IDENTITY	44	9	115.5094712648139
sift	128	A_TO_B	0	IDENTITY	44	10	28.853767325873505
sift	128	A_TO_B	0	IDENTITY	44	11	7.330628774590014
sift	128	A_TO_B	0	IDENTITY	45	1	13730413.89111253
sift	128	A_TO_B	0	IDENTITY	45	2	2307132.233455504
sift	128	A_TO_B	0	IDENTITY	45	3	475972.53819414065
sift	128	A_TO_B	0	IDENTITY	45	4	117702.38997066264
sift	128	A_TO_B	0	IDENTITY	45	5	29721.27941420519
sift	128	A_TO_B	0	IDENTITY	45	6	7374.438392191547
sift	128	A_TO_B	0	IDENTITY	45	7	1844.5758658150376
sift	128	A_TO_B	0	IDENTITY	45	8	466.17274276430965
sift	128	A_TO_B	0	IDENTITY	45	9	115.98518121822377
sift	128	A_TO_B	0	IDENTITY	45	10	28.84481936761015
sift	128	A_TO_B	0	IDENTITY	45	11	7.209281141305793
sift	128	A_TO_B	0	IDENTITY	46	1	13730766.829444375
sift	128	A_TO_B	0	IDENTITY	46	2	2301830.977652374
sift	128	A_TO_B	0	IDENTITY	46	3	475606.8599009313
sift	128	A_TO_B	0	IDENTITY	46	4	119791.34428847655
sift	128	A_TO_B	0	IDENTITY	46	5	29683.658440102034
sift	128	A_TO_B	0	IDENTITY	46	6	7447.5163130671845
sift	128	A_TO_B	0	IDENTITY	46	7	1887.3533724858376
sift	128	A_TO_B	0	IDENTITY	46	8	470.8980192813017
sift	128	A_TO_B	0	IDENTITY	46	9	116.03804696141339
sift	128	A_TO_B	0	IDENTITY	46	10	29.10277322114085
sift	128	A_TO_B	0	IDENTITY	46	11	7.178132346864789
sift	128	A_TO_B	0	IDENTITY	47	1	13922756.990865424
sift	128	A_TO_B	0	IDENTITY	47	2	2346686.142891277
sift	128	A_TO_B	0	IDENTITY	47	3	477369.05894518655
sift	128	A_TO_B	0	IDENTITY	47	4	119191.01305083385
sift	128	A_TO_B	0	IDENTITY	47	5	29538.509222615277
sift	128	A_TO_B	0	IDENTITY	47	6	7362.188003871986
sift	128	A_TO_B	0	IDENTITY	47	7	1824.4688929241534
sift	128	A_TO_B	0	IDENTITY	47	8	463.9368703194549
sift	128	A_TO_B	0	IDENTITY	47	9	115.83922367048251
sift	128	A_TO_B	0	IDENTITY	47	10	29.269170005460516
sift	128	A_TO_B	0	IDENTITY	47	11	7.263468359707387
sift	128	A_TO_B	0	IDENTITY	48	1	13969801.023158625
sift	128	A_TO_B	0	IDENTITY	48	2	2365352.164620322
sift	128	A_TO_B	0	IDENTITY	48	3	487151.8669318672
sift	128	A_TO_B	0	IDENTITY	48	4	120072.7036423837
sift	128	A_TO_B	0	IDENTITY	48	5	29632.139085597108
sift	128	A_TO_B	0	IDENTITY	48	6	7332.001273920803
sift	128	A_TO_B	0	IDENTITY	48	7	1877.7162065548355
sift	128	A_TO_B	0	IDENTITY	48	8	467.3969303350742
sift	128	A_TO_B	0	IDENTITY	48	9	116.62587961450762
sift	128	A_TO_B	0	IDENTITY	48	10	28.958937215533147
sift	128	A_TO_B	0	IDENTITY	48	11	7.202113337935149
sift	128	A_TO_B	0	IDENTITY	49	1	14027632.40165161
sift	128	A_TO_B	0	IDENTITY	49	2	2360843.092427134
sift	128	A_TO_B	0	IDENTITY	49	3	480889.59424725396
sift	128	A_TO_B	0	IDENTITY	49	4	119912.02248993824
sift	128	A_TO_B	0	IDENTITY	49	5	29553.341248127123
sift	128	A_TO_B	0	IDENTITY	49	6	7392.942100270166
sift	128	A_TO_B	0	IDENTITY	49	7	1845.765424922794
sift	128	A_TO_B	0	IDENTITY	49	8	465.3457515783384
sift	128	A_TO_B	0	IDENTITY	49	9	117.00597291705523
sift	128	A_TO_B	0	IDENTITY	49	10	28.959946344951184
sift	128	A_TO_B	0	IDENTITY	49	11	7.228409336592115
sift	128	A_TO_B	0	IDENTITY	50	1	14385906.45854712
sift	128	A_TO_B	0	IDENTITY	50	2	2430805.0995441047
sift	128	A_TO_B	0	IDENTITY	50	3	477967.75097648817
sift	128	A_TO_B	0	IDENTITY	50	4	118805.53958882781
sift	128	A_TO_B	0	IDENTITY	50	5	29486.09851318471
sift	128	A_TO_B	0	IDENTITY	50	6	7359.751781947035
sift	128	A_TO_B	0	IDENTITY	50	7	1844.2764554595788
sift	128	A_TO_B	0	IDENTITY	50	8	464.1184466768617
sift	128	A_TO_B	0	IDENTITY	50	9	116.54321703044357
sift	128	A_TO_B	0	IDENTITY	50	10	29.24706577124025
sift	128	A_TO_B	0	IDENTITY	50	11	7.247321275110686
sift	128	A_TO_B	0	IDENTITY	51	1	14405588.934324166
sift	128	A_TO_B	0	IDENTITY	51	2	2441412.7036271393
sift	128	A_TO_B	0	IDENTITY	51	3	477957.9776560334
sift	128	A_TO_B	0	IDENTITY	51	4	118790.16769471928
sift	128	A_TO_B	0	IDENTITY	51	5	29271.10666255229
sift	128	A_TO_B	0	IDENTITY	51	6	7411.088427572912
sift	128	A_TO_B	0	IDENTITY	51	7	1840.3024033346267
sift	128	A_TO_B	0	IDENTITY	51	8	463.2818154581829
sift	128	A_TO_B	0	IDENTITY	51	9	114.09387523171054
sift	128	A_TO_B	0	IDENTITY	51	10	28.866136515784966
sift	128	A_TO_B	0	IDENTITY	51	11	7.224184060489749
sift	128	A_TO_B	0	IDENTITY	52	1	14472243.538212394
sift	128	A_TO_B	0	IDENTITY	52	2	2452845.1504669017
sift	128	A_TO_B	0	IDENTITY	52	3	475836.974947068
sift	128	A_TO_B	0	IDENTITY	52	4	118650.67839587673
sift	128	A_TO_B	0	IDENTITY	52	5	29911.557453568752
sift	128	A_TO_B	0	IDENTITY	52	6	7437.567395933127
sift	128	A_TO_B	0	IDENTITY	52	7	1850.6649131514873
sift	128	A_TO_B	0	IDENTITY	52	8	462.1110574891643
sift	128	A_TO_B	0	IDENTITY	52	9	115.45996397993216
sift	128	A_TO_B	0	IDENTITY	52	10	28.929952236696465
sift	128	A_TO_B	0	IDENTITY	52	11	7.338864652522753
sift	128	A_TO_B	0	IDENTITY	53	1	14633551.063481024
sift	128	A_TO_B	0	IDENTITY	53	2	2491255.6080544344
sift	128	A_TO_B	0	IDENTITY	53	3	478823.7656667527
sift	128	A_TO_B	0	IDENTITY	53	4	117978.94814617159
sift	128	A_TO_B	0	IDENTITY	53	5	29286.362639927705
sift	128	A_TO_B	0	IDENTITY	53	6	7393.293472819255
sift	128	A_TO_B	0	IDENTITY	53	7	1881.2290786458993
sift	128	A_TO_B	0	IDENTITY	53	8	458.75566124736474
sift	128	A_TO_B	0	IDENTITY	53	9	117.07435344368707
sift	128	A_TO_B	0	IDENTITY	53	10	29.167980532905588
sift	128	A_TO_B	0	IDENTITY	53	11	7.339663669375245
sift	128	A_TO_B	0	IDENTITY	54	1	14980968.74797191
sift	128	A_TO_B	0	IDENTITY	54	2	2574025.598537036
sift	128	A_TO_B	0	IDENTITY	54	3	482781.53597137384
sift	128	A_TO_B	0	IDENTITY	54	4	118050.93587321669
sift	128	A_TO_B	0	IDENTITY	54	5	29547.69087329509
sift	128	A_TO_B	0	IDENTITY	54	6	7350.8029004199125
sift	128	A_TO_B	0	IDENTITY	54	7	1847.2553661249517
sift	128	A_TO_B	0	IDENTITY	54	8	461.13462927797707
sift	128	A_TO_B	0	IDENTITY	54	9	115.1268041750931
sift	128	A_TO_B	0	IDENTITY	54	10	29.04722549362763
sift	128	A_TO_B	0	IDENTITY	54	11	7.197254147797187
sift	128	A_TO_B	0	IDENTITY	55	1	15367195.504792674
sift	128	A_TO_B	0	IDENTITY	55	2	2695068.378784183
sift	128	A_TO_B	0	IDENTITY	55	3	493770.76791564183
sift	128	A_TO_B	0	IDENTITY	55	4	120608.04276006564
sift	128	A_TO_B	0	IDENTITY	55	5	29656.376563063932
sift	128	A_TO_B	0	IDENTITY	55	6	7423.570371035271
sift	128	A_TO_B	0	IDENTITY	55	7	1854.0526795528601
sift	128	A_TO_B	0	IDENTITY	55	8	462.1693053824997
sift	128	A_TO_B	0	IDENTITY	55	9	116.73901289939838
sift	128	A_TO_B	0	IDENTITY	55	10	29.438446539412254
sift	128	A_TO_B	0	IDENTITY	55	11	7.234029174640071
sift	128	A_TO_B	0	IDENTITY	56	1	15489604.041957203
sift	128	A_TO_B	0	IDENTITY	56	2	2729438.392301998
sift	128	A_TO_B	0	IDENTITY	56	3	497381.82076248067
sift	128	A_TO_B	0	IDENTITY	56	4	117506.91695122776
sift	128	A_TO_B	0	IDENTITY	56	5	29479.32849860023
sift	128	A_TO_B	0	IDENTITY	56	6	7357.263166028673
sift	128	A_TO_B	0	IDENTITY	56	7	1844.2295089800477
sift	128	A_TO_B	0	IDENTITY	56	8	466.5392110713275
sift	128	A_TO_B	0	IDENTITY	56	9	115.89287974388094
sift	128	A_TO_B	0	IDENTITY	56	10	28.98588872113362
sift	128	A_TO_B	0	IDENTITY	56	11	7.285538799436534
sift	128	A_TO_B	0	IDENTITY	57	1	15642100.053056872
sift	128	A_TO_B	0	IDENTITY	57	2	2762375.603766273
sift	128	A_TO_B	0	IDENTITY	57	3	498342.5634357697
sift	128	A_TO_B	0	IDENTITY	57	4	119810.2180748204
sift	128	A_TO_B	0	IDENTITY	57	5	29501.733080629077
sift	128	A_TO_B	0	IDENTITY	57	6	7365.243394002461
sift	128	A_TO_B	0	IDENTITY	57	7	1825.743226748984
sift	128	A_TO_B	0	IDENTITY	57	8	462.4699663919499
sift	128	A_TO_B	0	IDENTITY	57	9	116.6001478225526
sift	128	A_TO_B	0	IDENTITY	57	10	28.887635618931185
sift	128	A_TO_B	0	IDENTITY	57	11	7.194671026200487
sift	128	A_TO_B	0	IDENTITY	58	1	15879191.48395363
sift	128	A_TO_B	0	IDENTITY	58	2	2826165.8097096817
sift	128	A_TO_B	0	IDENTITY	58	3	498628.3078408761
sift	128	A_TO_B	0	IDENTITY	58	4	119073.20958253558
sift	128	A_TO_B	0	IDENTITY	58	5	29750.39319773698
sift	128	A_TO_B	0	IDENTITY	58	6	7453.318250449108
sift	128	A_TO_B	0	IDENTITY	58	7	1877.9465015386997
sift	128	A_TO_B	0	IDENTITY	58	8	462.0384264581039
sift	128	A_TO_B	0	IDENTITY	58	9	116.66560143444902
sift	128	A_TO_B	0	IDENTITY	58	10	28.994271000742
sift	128	A_TO_B	0	IDENTITY	58	11	7.367435966078273
sift	128	A_TO_B	0	IDENTITY	59	1	15919198.53442125
sift	128	A_TO_B	0	IDENTITY	59	2	2841603.882972713
sift	128	A_TO_B	0	IDENTITY	59	3	504254.76433247776
sift	128	A_TO_B	0	IDENTITY	59	4	118473.77391503786
sift	128	A_TO_B	0	IDENTITY	59	5	29795.424722736618
sift	128	A_TO_B	0	IDENTITY	59	6	7478.606358836122
sift	128	A_TO_B	0	IDENTITY	59	7	1864.525393957927
sift	128	A_TO_B	0	IDENTITY	59	8	457.58136142953015
sift	128	A_TO_B	0	IDENTITY	59	9	115.97629714264136
sift	128	A_TO_B	0	IDENTITY	59	10	29.066958681643932
sift	128	A_TO_B	0	IDENTITY	59	11	7.29264403904272
sift	128	A_TO_B	0	IDENTITY	60	1	16309840.18439315
sift	128	A_TO_B	0	IDENTITY	60	2	2963581.981185403
sift	128	A_TO_B	0	IDENTITY	60	3	518655.61337624677
sift	128	A_TO_B	0	IDENTITY	60	4	118802.44783421085
sift	128	A_TO_B	0	IDENTITY	60	5	29597.943103251277
sift	128	A_TO_B	0	IDENTITY	60	6	7490.611927483956
sift	128	A_TO_B	0	IDENTITY	60	7	1835.0026908383456
sift	128	A_TO_B	0	IDENTITY	60	8	462.25879287873227
sift	128	A_TO_B	0	IDENTITY	60	9	116.16285545780241
sift	128	A_TO_B	0	IDENTITY	60	10	29.26217642711385
sift	128	A_TO_B	0	IDENTITY	60	11	7.245097215245691
sift	128	A_TO_B	0	IDENTITY	61	1	16542237.96455421
sift	128	A_TO_B	0	IDENTITY	61	2	3035779.9750338965
sift	128	A_TO_B	0	IDENTITY	61	3	519473.8017913857
sift	128	A_TO_B	0	IDENTITY	61	4	119198.96669112245
sift	128	A_TO_B	0	IDENTITY	61	5	29832.07109606675
sift	128	A_TO_B	0	IDENTITY	61	6	7408.959752977977
sift	128	A_TO_B	0	IDENTITY	61	7	1875.5875208016412
sift	128	A_TO_B	0	IDENTITY	61	8	459.51788764027015
sift	128	A_TO_B	0	IDENTITY	61	9	115.5589060391018
sift	128	A_TO_B	0	IDENTITY	61	10	29.057735962160656
sift	128	A_TO_B	0	IDENTITY	61	11	7.2130207760448
sift	128	A_TO_B	0	IDENTITY	62	1	16613805.02953547
sift	128	A_TO_B	0	IDENTITY	62	2	3055188.9787714262
sift	128	A_TO_B	0	IDENTITY	62	3	517987.2072497697
sift	128	A_TO_B	0	IDENTITY	62	4	118453.14038945967
sift	128	A_TO_B	0	IDENTITY	62	5	29668.38386934185
sift	128	A_TO_B	0	IDENTITY	62	6	7349.462272237171
sift	128	A_TO_B	0	IDENTITY	62	7	1894.1061095920936
sift	128	A_TO_B	0	IDENTITY	62	8	469.11905790355377
sift	128	A_TO_B	0	IDENTITY	62	9	116.1604151127425
sift	128	A_TO_B	0	IDENTITY	62	10	29.027675946071824
sift	128	A_TO_B	0	IDENTITY	62	11	7.210402572756973
sift	128	A_TO_B	0	IDENTITY	63	1	17595394.1861524
sift	128	A_TO_B	0	IDENTITY	63	2	3416148.378175489
sift	128	A_TO_B	0	IDENTITY	63	3	587149.39378162
sift	128	A_TO_B	0	IDENTITY	63	4	121070.11396634688
sift	128	A_TO_B	0	IDENTITY	63	5	29412.65643291492
sift	128	A_TO_B	0	IDENTITY	63	6	7417.827486493099
sift	128	A_TO_B	0	IDENTITY	63	7	1877.1845029975407
sift	128	A_TO_B	0	IDENTITY	63	8	465.49921901577477
sift	128	A_TO_B	0	IDENTITY	63	9	117.44722167740255
sift	128	A_TO_B	0	IDENTITY	63	10	28.987211487454935
sift	128	A_TO_B	0	IDENTITY	63	11	7.243311636181556
sift	128	A_TO_B	0	QR	0	1	5052665.350029091
sift	128	A_TO_B	0	QR	0	2	1152753.6336027512
sift	128	A_TO_B	0	QR	0	3	290167.16457263427
sift	128	A_TO_B	0	QR	0	4	72831.3163205766
sift	128	A_TO_B	0	QR	0	5	18274.332850462728
sift	128	A_TO_B	0	QR	0	6	4602.36515493796
sift	128	A_TO_B	0	QR	0	7	1126.5631880374574
sift	128	A_TO_B	0	QR	0	8	283.87713760290575
sift	128	A_TO_B	0	QR	0	9	71.03528993336963
sift	128	A_TO_B	0	QR	0	10	17.976309217046154
sift	128	A_TO_B	0	QR	0	11	4.4178491533193265
sift	128	A_TO_B	0	QR	1	1	5085277.524580795
sift	128	A_TO_B	0	QR	1	2	1142491.5573497948
sift	128	A_TO_B	0	QR	1	3	285402.58463803504
sift	128	A_TO_B	0	QR	1	4	72494.75679290986
sift	128	A_TO_B	0	QR	1	5	17899.48390139046
sift	128	A_TO_B	0	QR	1	6	4573.816193992024
sift	128	A_TO_B	0	QR	1	7	1128.384088352565
sift	128	A_TO_B	0	QR	1	8	282.38308046034837
sift	128	A_TO_B	0	QR	1	9	69.71785093489999
sift	128	A_TO_B	0	QR	1	10	17.425254889194793
sift	128	A_TO_B	0	QR	1	11	4.409389134043565
sift	128	A_TO_B	0	QR	2	1	5105446.444720732
sift	128	A_TO_B	0	QR	2	2	1169281.7719148104
sift	128	A_TO_B	0	QR	2	3	291471.4671510386
sift	128	A_TO_B	0	QR	2	4	72717.14831846941
sift	128	A_TO_B	0	QR	2	5	18226.461662398124
sift	128	A_TO_B	0	QR	2	6	4553.798206186957
sift	128	A_TO_B	0	QR	2	7	1146.9958825219283
sift	128	A_TO_B	0	QR	2	8	287.2554531863597
sift	128	A_TO_B	0	QR	2	9	71.02913867940505
sift	128	A_TO_B	0	QR	2	10	17.77857085230936
sift	128	A_TO_B	0	QR	2	11	4.421827301391577
sift	128	A_TO_B	0	QR	3	1	5184736.032245237
sift	128	A_TO_B	0	QR	3	2	1169423.2072824182
sift	128	A_TO_B	0	QR	3	3	287449.48994522635
sift	128	A_TO_B	0	QR	3	4	72357.69068725694
sift	128	A_TO_B	0	QR	3	5	18011.40299740083
sift	128	A_TO_B	0	QR	3	6	4533.362777423152
sift	128	A_TO_B	0	QR	3	7	1129.5262189065472
sift	128	A_TO_B	0	QR	3	8	281.6871254398773
sift	128	A_TO_B	0	QR	3	9	69.58591396955205
sift	128	A_TO_B	0	QR	3	10	17.647789189154707
sift	128	A_TO_B	0	QR	3	11	4.366612804195471
sift	128	A_TO_B	0	QR	4	1	5346492.996789737
sift	128	A_TO_B	0	QR	4	2	1169052.4136053554
sift	128	A_TO_B	0	QR	4	3	291582.7851574914
sift	128	A_TO_B	0	QR	4	4	72278.22494884068
sift	128	A_TO_B	0	QR	4	5	18072.576379906783
sift	128	A_TO_B	0	QR	4	6	4481.042793831693
sift	128	A_TO_B	0	QR	4	7	1125.2919389867043
sift	128	A_TO_B	0	QR	4	8	281.2313271014007
sift	128	A_TO_B	0	QR	4	9	70.54963403380295
sift	128	A_TO_B	0	QR	4	10	17.532470344179384
sift	128	A_TO_B	0	QR	4	11	4.437207675431588
sift	128	A_TO_B	0	QR	5	1	5363808.677601543
sift	128	A_TO_B	0	QR	5	2	1158575.7497593015
sift	128	A_TO_B	0	QR	5	3	290035.9364989393
sift	128	A_TO_B	0	QR	5	4	71963.91310377955
sift	128	A_TO_B	0	QR	5	5	17703.0197385379
sift	128	A_TO_B	0	QR	5	6	4458.373774667823
sift	128	A_TO_B	0	QR	5	7	1114.9933028307346
sift	128	A_TO_B	0	QR	5	8	279.67862241666495
sift	128	A_TO_B	0	QR	5	9	71.0878696371408
sift	128	A_TO_B	0	QR	5	10	17.693397479136866
sift	128	A_TO_B	0	QR	5	11	4.4278632024120395
sift	128	A_TO_B	0	QR	6	1	5325570.149454008
sift	128	A_TO_B	0	QR	6	2	1156339.3242725802
sift	128	A_TO_B	0	QR	6	3	285279.4762879307
sift	128	A_TO_B	0	QR	6	4	72007.1714481812
sift	128	A_TO_B	0	QR	6	5	18052.678652570463
sift	128	A_TO_B	0	QR	6	6	4532.822448577687
sift	128	A_TO_B	0	QR	6	7	1118.8249815075626
sift	128	A_TO_B	0	QR	6	8	281.69174709362125
sift	128	A_TO_B	0	QR	6	9	70.37865119746046
sift	128	A_TO_B	0	QR	6	10	17.68150376660336
sift	128	A_TO_B	0	QR	6	11	4.4085145801287355
sift	128	A_TO_B	0	QR	7	1	5224962.351056902
sift	128	A_TO_B	0	QR	7	2	1169890.0548195883
sift	128	A_TO_B	0	QR	7	3	290487.71370423987
sift	128	A_TO_B	0	QR	7	4	72445.28784673705
sift	128	A_TO_B	0	QR	7	5	18293.896513415897
sift	128	A_TO_B	0	QR	7	6	4498.500441250578
sift	128	A_TO_B	0	QR	7	7	1123.5280802167897
sift	128	A_TO_B	0	QR	7	8	278.97707479378283
sift	128	A_TO_B	0	QR	7	9	70.53685045029661
sift	128	A_TO_B	0	QR	7	10	17.39611082820538
sift	128	A_TO_B	0	QR	7	11	4.379871661988127
sift	128	A_TO_B	0	QR	8	1	5288847.586511098
sift	128	A_TO_B	0	QR	8	2	1162982.605630755
sift	128	A_TO_B	0	QR	8	3	287832.1031303765
sift	128	A_TO_B	0	QR	8	4	71646.59653337492
sift	128	A_TO_B	0	QR	8	5	18228.58838891736
sift	128	A_TO_B	0	QR	8	6	4509.472107487311
sift	128	A_TO_B	0	QR	8	7	1129.6075116737068
sift	128	A_TO_B	0	QR	8	8	280.0728654148026
sift	128	A_TO_B	0	QR	8	9	70.3058178494835
sift	128	A_TO_B	0	QR	8	10	17.547225963955952
sift	128	A_TO_B	0	QR	8	11	4.414861535250566
sift	128	A_TO_B	0	QR	9	1	5151588.90860662
sift	128	A_TO_B	0	QR	9	2	1159183.8783428443
sift	128	A_TO_B	0	QR	9	3	289139.34196140914
sift	128	A_TO_B	0	QR	9	4	72736.96163571802
sift	128	A_TO_B	0	QR	9	5	18141.380715854655
sift	128	A_TO_B	0	QR	9	6	4540.243179490845
sift	128	A_TO_B	0	QR	9	7	1135.5104998491668
sift	128	A_TO_B	0	QR	9	8	280.3596609545281
sift	128	A_TO_B	0	QR	9	9	70.9434460373948
sift	128	A_TO_B	0	QR	9	10	17.8949524770001
sift	128	A_TO_B	0	QR	9	11	4.458034631154124
sift	128	A_TO_B	0	QR	10	1	5323967.662502323
sift	128	A_TO_B	0	QR	10	2	1182371.3197197164
sift	128	A_TO_B	0	QR	10	3	289920.5330800611
sift	128	A_TO_B	0	QR	10	4	71977.96061411692
sift	128	A_TO_B	0	QR	10	5	18086.715878467156
sift	128	A_TO_B	0	QR	10	6	4539.432027952042
sift	128	A_TO_B	0	QR	10	7	1132.8025159577812
sift	128	A_TO_B	0	QR	10	8	286.7464176860303
sift	128	A_TO_B	0	QR	10	9	70.87038471953774
sift	128	A_TO_B	0	QR	10	10	17.51939184786753
sift	128	A_TO_B	0	QR	10	11	4.425056510016222
sift	128	A_TO_B	0	QR	11	1	5117872.979655772
sift	128	A_TO_B	0	QR	11	2	1134095.2231832352
sift	128	A_TO_B	0	QR	11	3	288204.0189491398
sift	128	A_TO_B	0	QR	11	4	72023.44354323615
sift	128	A_TO_B	0	QR	11	5	17730.91708969535
sift	128	A_TO_B	0	QR	11	6	4484.758216580657
sift	128	A_TO_B	0	QR	11	7	1112.2795590897483
sift	128	A_TO_B	0	QR	11	8	282.2582473070002
sift	128	A_TO_B	0	QR	11	9	69.96236527932011
sift	128	A_TO_B	0	QR	11	10	17.761197799883963
sift	128	A_TO_B	0	QR	11	11	4.432002204356003
sift	128	A_TO_B	0	QR	12	1	5101151.853733494
sift	128	A_TO_B	0	QR	12	2	1156790.4620370478
sift	128	A_TO_B	0	QR	12	3	286722.19862788013
sift	128	A_TO_B	0	QR	12	4	72270.66965459789
sift	128	A_TO_B	0	QR	12	5	17997.11757087198
sift	128	A_TO_B	0	QR	12	6	4547.9025372891865
sift	128	A_TO_B	0	QR	12	7	1144.2259177365959
sift	128	A_TO_B	0	QR	12	8	283.5862283721554
sift	128	A_TO_B	0	QR	12	9	70.26072717253737
sift	128	A_TO_B	0	QR	12	10	17.691959486383166
sift	128	A_TO_B	0	QR	12	11	4.4405836216249375
sift	128	A_TO_B	0	QR	13	1	5153836.715274937
sift	128	A_TO_B	0	QR	13	2	1152780.748974783
sift	128	A_TO_B	0	QR	13	3	287295.49825252744
sift	128	A_TO_B	0	QR	13	4	71961.39331806295
sift	128	A_TO_B	0	QR	13	5	17943.27586574342
sift	128	A_TO_B	0	QR	13	6	4530.986657409074
