dataset	stage	fold	plan	group	dim1	dim2	local_axis	bits	fit_sse	eval_sse	fit_variance	center_count	codebook_sha256
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	0	0	16	1	2	833495.7855774008	967539.4338663153	813.4223690483288	4	17044a19e845fa99ed7d19cdd8b771e25bf7149ab7ca751a5fa6386fe439c9e5
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	0	0	16	1	3	246087.48615326226	309504.48855764605	813.4223690483288	8	22f8ddaaed1163b00b5b1cfb26d9ea0af06cccb73980f6175cb901bf143de11e
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	0	0	16	1	4	73872.88567397495	110362.81671975834	813.4223690483288	16	b20090043ac9b72ef39fedc64c9ed5c207b654f03b310c865cf1dd75c8bd27c0
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	0	0	16	1	5	28411.27261866793	51596.00350928809	813.4223690483288	32	201dd803f9b38aeb00c2e21449e3adb9676b5090b808a8ea90d40b4e3bf99dd9
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	0	0	16	1	6	11030.947850689878	27317.45248553568	813.4223690483288	64	a91050d6d3a0d8c1fb07458200dfcffbc5970c535841b8ae834dfc865899a7c4
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	0	0	16	1	7	5273.003391525668	19319.772443179736	813.4223690483288	128	7e43ce1efc07aef50b09c4fe2cce68676acd93e5b9d1f77775b2d52daaa18ab4
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	0	0	16	1	8	2025.8324576405112	9806.274392357604	813.4223690483288	256	834e9306fa95a6c769fb9ce871a504c0494cbd425df8eb1d0d1ee5956fc84cd6
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	0	0	16	1	9	1140.7512111171575	8256.540848708371	813.4223690483288	512	7a2faacb8b17d5d5cbb754b5ec39740a13d5f7395abba2b436c69af12399e5cc
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	1	1	41	0	1	3344770.4777441397	3493282.5987794683	1107.0090809868198	2	4feda0576f690ad242755334e23bf3165c14cb649ddb8b20d250cc5f2602a9ca
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	1	1	41	0	2	1105753.4697088106	1153963.7564317728	1107.0090809868198	4	89f4e39eca9278e7a60d625c3137f6bca7dbe11b73d0727bd31d8bae124f1cfb
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	1	1	41	0	3	338142.53970192384	334805.64157320734	1107.0090809868198	8	c9bf91537d099b22e7c26ad7a2ae169cfa95f0834204dc0612494a0dee5f8839
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	1	1	41	0	4	99029.64524721584	103105.69242068415	1107.0090809868198	16	2eb9e4bc4d542fbaa2f3ad7533dfb426d066b45eb400921222519c3a7220007d
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	1	1	41	0	5	36879.84062039166	36203.97319214835	1107.0090809868198	32	a50313f55aa734d092911db55f4bac05a6d9fcf1643ff3d7326f1d50c4466d62
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	1	1	41	0	6	17590.48084511712	16995.590412121473	1107.0090809868198	64	7afdcebf20280340e727e240c17a2ab8f3882e3b8f62ca00b0707e1f9bf99c12
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	1	1	41	0	7	6779.937170964613	6908.685927878034	1107.0090809868198	128	9ddb32fe84f5a65003bd9072f87efcf8c83723843cba6a2cfc3089ac4e091a03
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	1	1	41	0	8	2832.329529008063	2718.7319223003196	1107.0090809868198	256	58533b79b79d4cab0edadc1ba8037a71e3b79f3f733d1b18cad2d2ce405e3520
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	1	1	41	0	9	1919.941033316605	1518.7380815223976	1107.0090809868198	512	fb041cdb526347d6a4a319e9a9d06795dd5ddc5951dba1608fc7da031b2734e1
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	1	1	41	1	1	1480259.2883952402	1468142.5819282709	473.13805905099116	2	d79da2ee744ee4e605f7b95d69198917b79865615175901ae66d9dee007f7712
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	1	1	41	1	2	494948.9237805286	486409.62333373865	473.13805905099116	4	897390a2bcc87e509be758318af4dfe855a03de0ebba85c139061101514792d3
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	1	1	41	1	3	145650.48407282954	146621.20550506754	473.13805905099116	8	c9ec2f5584d935877de290fe5824c1ea92b254de04aed46a88475130f8e33cf3
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	1	1	41	1	4	43766.35718655928	42044.76172499014	473.13805905099116	16	1b273606c70178ca306fdd55f49cb972c286e203cc75930f0472dd47d193353d
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	1	1	41	1	5	16927.074763204735	16924.737763759196	473.13805905099116	32	54e746d06aef64d5bc3e14be29b8e6891c9d6b6e348703cd35979bd65b2921e5
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	1	1	41	1	6	6675.864643948965	6176.384916746805	473.13805905099116	64	be5a93690c49be8569209202f3f452e29a2a220fcfabd859cf3a159ff261d7f7
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	1	1	41	1	7	3406.842034650593	2962.7841420672944	473.13805905099116	128	e67b28bcc5a877f38483b6e7360588bde40f44409ee125f00dba9f95409ca017
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	1	1	41	1	8	1132.372544752874	1228.3907799803017	473.13805905099116	256	ed7061540e255241b92b48ee4609f959ee5d6673e9fcc2fac3925fbc8e3e99fe
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	1	1	41	1	9	537.8452637236056	652.5109794685495	473.13805905099116	512	dfa4fec76400cfac68863e484992b5033f46e7bd9eed7ddbf8440c736ef09a2e
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	2	2	7	0	1	3762786.714746115	3643562.0387758836	1202.5511992030679	2	292c10fa70282bbcb19c52cf8c854ae4366a775b92955f63d98d32aae7b03465
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	2	2	7	0	2	1209596.4973582653	1197838.283733517	1202.5511992030679	4	649799cb73a03f4bdebd19ce7d93ebbce0b896fa65aafcb6c4bad5477cd8549c
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	2	2	7	0	3	347911.5231992671	351405.7040173918	1202.5511992030679	8	77d264762251dd739571c44a9e3e163be75fe1b9660a103d78523dfaa36df8b9
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	2	2	7	0	4	105294.31278299206	101426.08407786726	1202.5511992030679	16	500eff5a245d8a3bd306421d83efcfcc063128196f12e235afa4fe7d6758d7e1
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	2	2	7	0	5	38201.37418450396	38589.70663047255	1202.5511992030679	32	239a01e0f3f4e485fb5bea18bb6b80f8ea4ef4710e373dad3933a79dbc15e37d
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	2	2	7	0	6	14412.285193937278	14658.799591080391	1202.5511992030679	64	80db46933669223951c2ce2b9781cfcaf0d214ce32397772b07ae2353192962c
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	2	2	7	0	7	6126.090554037687	6266.36428965543	1202.5511992030679	128	002c81b4e33695ee01ac48ec263e060dea63991fbc2a5318f8bca8cd592b7ee1
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	2	2	7	0	8	2900.9458441756087	2871.282759029466	1202.5511992030679	256	a6a894fbfb69fe17c0b0920e90e4503406178b3efecabd69b4a760fd4619d7b4
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	2	2	7	0	9	1049.266606686137	1192.8251366097707	1202.5511992030679	512	3d5f902012904bea448991392a695a38f737c4e8a2896c134105d2f95de8d169
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	2	2	7	1	1	2728220.0193388322	2678834.9867499257	893.8532312078266	2	e39e17ae404a705228df32f60296244ae447964f9205dc9eb00c0d5de41cd833
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	2	2	7	1	2	900680.2914189588	877213.3294216335	893.8532312078266	4	0386ee263e546705be1042d0834d05f334fd475ceefccb8a81221c2fbd26a08a
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	2	2	7	1	3	264470.2396180206	271551.290993121	893.8532312078266	8	c85a73a56303f53a41cc35caa6cce972b7b8143a8e5855f864f4713de5cf1943
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	2	2	7	1	4	74605.3434895672	86221.8152169579	893.8532312078266	16	0b22b48f773fc169b2653dff518d8f0dc4424b7ff732b65ae3f82c615ee1885f
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	2	2	7	1	5	27820.03712284603	35677.98876794702	893.8532312078266	32	247b952c75b7b436fd38010cc2d1e0f0ec3731d9aa3addfcb3e30e439ec37dba
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	2	2	7	1	6	12829.476367373372	20571.52099034549	893.8532312078266	64	3ef69613a665722f24e5b44d391fb9e18fa95bf8c8602a4ecd77b029da2221c1
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	2	2	7	1	7	4840.733715364673	10209.614991048345	893.8532312078266	128	46ae46b760be3028a55dc5f853d7592a12259c4afdf0445ae30f2f0ff45da0fe
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	2	2	7	1	8	2080.553713855648	5509.845541015095	893.8532312078266	256	6a12c18812f13731df9d2b8d273f87e0c447818ddde2a64d4583cc3cf409ca76
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	2	2	7	1	9	949.4591912623827	4513.507588664386	893.8532312078266	512	aad8edd2172a01531737c57b6a99ba602a731425871ae4023ff89f30873ec886
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	3	3	5	0	1	4140679.708517826	4181374.4438646776	1347.9347914665525	2	42e87add809458ba7e62d9503dc3a1df99804802ef9ce25bf24639e0eae4bc7c
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	3	3	5	0	2	1356098.8149360316	1396972.9344221395	1347.9347914665525	4	3fb547ebf92d04ceecd936fac16e188fa60c2235bdc6b89fce04a00efad06907
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	3	3	5	0	3	409187.9135873023	405143.1259747852	1347.9347914665525	8	5538d58cca131b1e9fffa4923ceae6e7e0125c3841193724edcd430ef91c1804
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	3	3	5	0	4	127840.37512024124	115502.58437438919	1347.9347914665525	16	68bc8def3ceb70dc11eb736bc6a1745a0f6b605231ab4ddd2ca2ac1bafd88f6c
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	3	3	5	0	5	50600.56307977963	44572.48519883164	1347.9347914665525	32	e150ff20ae7001c35659b56a86ae446b6995c2e3aa90c0e5f7363ebe0e803a85
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	3	3	5	0	6	23734.460650972145	19381.031482074904	1347.9347914665525	64	3f3055fa32db85cd5ecd458d08e93cbb57ecb110c6da6d41718f3431f19ccfa5
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	3	3	5	0	7	8417.999492594558	9626.171721721395	1347.9347914665525	128	ff29b6039d07f93934fe77b3fb82faad79d29d64cb2bcea0f3521ea5d1e48a42
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	3	3	5	0	8	3722.78723481793	4772.237944437542	1347.9347914665525	256	52f09a1caf72fdbc2a4c64a0ea6f3978e5ae01bbce94258c6abd59cebafcae34
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	3	3	5	0	9	1933.646289719565	2299.389490858148	1347.9347914665525	512	00f881d56c74eb78295b3e36a9379948426ebc0cdce7f2251f525db393e5872c
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	3	3	5	1	1	3332083.8076904714	3465184.6848595026	1086.6784205501294	2	a43644bd60fd745f517a4bed1a1c51526e36a5100b4fc0bd433eb0e2b65c0382
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	3	3	5	1	2	1102454.0626078988	1140074.4014960513	1086.6784205501294	4	6ecf9c1db2bdb31dfbbbf998f5e90200ddfb344e1997bad40805b9cd147f7124
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	3	3	5	1	3	316195.7829823367	336695.05156557215	1086.6784205501294	8	7c4102ee0e9211657a3e75f3215319801b34723eb349b1b4599954cbd951c9e0
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	3	3	5	1	4	96955.69184946595	102397.4868332034	1086.6784205501294	16	437c0a9b0e774f8fe1f1fa8c4740d64b185378ecde19e639a8fa7d0c59fe2f1a
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	3	3	5	1	5	37193.11715122718	39949.1994236015	1086.6784205501294	32	47ecf5d3382a160aad41220f85834143e6a3008bcd2b882aa0888d922ac5b9b7
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	3	3	5	1	6	15456.865899617133	16288.414185049405	1086.6784205501294	64	27cdc8a745e71bdbd600d3f17e20801a2e54362ef57853031bd5b14e9bf4b1f0
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	3	3	5	1	7	7036.836050306687	7818.161831782786	1086.6784205501294	128	87276d8c8a3473b3cdada7a5896e372b9dd01653c61ed5563ab890aaf2d1162c
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	3	3	5	1	8	3110.7579022778336	3402.9150194497493	1086.6784205501294	256	591ea14f72d4a2f683605d8c70b9db90cf061c318930ad3b944e3f6071ff8ba5
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	3	3	5	1	9	1021.1567598804957	1686.7990071182571	1086.6784205501294	512	d59d4a72b967a582ac470b488109997565348c3047d161cf49a281db8a8ce059
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	4	4	50	0	1	3595256.5238427646	3431431.9402343836	1156.1488465184405	2	1f50f75db93b16c6adae16c4d11688a47913d64d119a3f36102afffb02aa6b4c
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	4	4	50	0	2	1173846.203954969	1113390.3823386016	1156.1488465184405	4	6542e5206843b1597c25d645ac25314ad5f5e1124f086658c004c0b7a2b50c0b
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	4	4	50	0	3	355634.2381710757	331404.8821763254	1156.1488465184405	8	23735394f1c455ae3b8ca51c9330b552149f083418efebbf66d437e21ebf2862
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	4	4	50	0	4	105354.85263797552	96988.09995362359	1156.1488465184405	16	ef6c198b152d6cc02610d4573f1620f0135faf8f8eec579b3899d03ceda424d2
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	4	4	50	0	5	37820.02156765961	34504.273973675634	1156.1488465184405	32	062829086a1cf50b292337f8b492cbbd5778cd6b0e3f367768fc1994ae2dd7e4
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	4	4	50	0	6	16992.159205545722	15953.121387405348	1156.1488465184405	64	c972c6deb8c622eb22ca91fcbbff049738840ecae2f48db8b51e49b868e30cda
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	4	4	50	0	7	6560.633495332526	5686.826358558525	1156.1488465184405	128	d04103b53061ac473d783b27df12de4f10d6f3f703e42ec4106917bc48136282
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	4	4	50	0	8	3124.737952111899	2373.333583980187	1156.1488465184405	256	222fa3e224e4549227aaabae4beb16842d877cb806f766fd47800bac8d3adb29
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	4	4	50	0	9	1926.2925504892783	1238.128613836354	1156.1488465184405	512	3c79777b53ba2cc7177877586a5f058a242af5776b8c10d7ff887428ca56ce31
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	4	4	50	1	1	1107943.4115161102	1127133.67421012	356.13052445044303	2	9dab40a1c8ea02f4807939a72bf34e6de2b00ab15b50c7d6c12abfa97fe6e0c5
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	4	4	50	1	2	368713.83117151255	380236.4290794401	356.13052445044303	4	2059b4793f22fecc1b4901958c98867922d184fe4850c6d7db692624f4a2c579
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	4	4	50	1	3	110957.40017754113	111653.41171971223	356.13052445044303	8	09008e46e052b6d86cd6899eb7776918f7f32929cb768cac61b772a30016f209
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	4	4	50	1	4	34249.576025674934	35480.682521772134	356.13052445044303	16	f3b4099b099680f2155aa23279a37e58fae90d4caf7926ab5e73c74a878d831a
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	4	4	50	1	5	12028.672619460362	13228.302629874503	356.13052445044303	32	b291ce9ef4f8479cbe9f8450a1104f416b290cf74d9656edaec0bcfe6bc5abee
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	4	4	50	1	6	5368.265528035444	6403.831513101456	356.13052445044303	64	53705b9e7219a46a9a30a7269730ea6b905e27380771fe41d27dea1283c453c0
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	4	4	50	1	7	2927.7845763899613	3558.3606360107706	356.13052445044303	128	cd0feeff1b139ab9846712458f0d5a0084bdb9baa0bdbe78a44e771705e38af2
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	4	4	50	1	8	1094.46925448084	1499.5585831604058	356.13052445044303	256	d46d8795319f02e2e970073b8274f0d9497eb5d8c7a289e5c17d09bd95eedadf
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	4	4	50	1	9	663.5560498813479	973.5956060706717	356.13052445044303	512	50f909da5a98ece93b67444397bfd49d35ffa569540ff798485b53fb1a05912f
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	5	6	18	0	1	4240824.982106578	4299653.701376795	1396.1569527561533	2	7bf58c15c932c2ddddef9db46d06ece0df2c911635f03a26a405f59f19bd499a
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	5	6	18	0	2	1375899.0108459066	1406999.2036296804	1396.1569527561533	4	9b09449c8380b3f7acd9dbd7deb9f1ad1d047d72e2480e0ad5b26953ccac9af4
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	5	6	18	0	3	392640.1808354297	420490.2177198488	1396.1569527561533	8	8f24f3d52e8f993a000d4f3f5020595a058ba2d4d73a4ffd9653ec1d62f16b43
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	5	6	18	0	4	118415.74516844054	130447.16669530832	1396.1569527561533	16	cf5f2ec236d2f208ab65cd443323f5cb9c0f2b4f8406ae68f114c1b5c605d9c7
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	5	6	18	0	5	39573.80318834033	48217.84214411925	1396.1569527561533	32	bbf85fe78d84e0f2bd9b134f233ddd1b798ace18f6dfcaa4d1a0e27f3c50d610
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	5	6	18	0	6	17218.95882552039	24449.708469069403	1396.1569527561533	64	9ee2e98fd16cb7045cc2c9c9bf46e105bbbd4e0781b112bb8abbe481ad503a07
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	5	6	18	0	7	6898.058838423292	11825.307789438351	1396.1569527561533	128	c983da270f2c15a6cc2b5129f2fc0a582442f9c5e91cc329b06e56aef9519f21
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	5	6	18	0	8	2809.755591118762	6384.970560346428	1396.1569527561533	256	f1984c6b58271c327dd44546af8040f0aee63339da0ed3a1d4abbf3a644cccef
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	5	6	18	0	9	1574.8757529345419	4681.837680116584	1396.1569527561533	512	9c19a6df9f8b264cd773bb1fa0f60d9dc0d295b8caef5151174be693517a366c
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	5	6	18	1	1	2324446.468909667	2477805.3686055653	777.4408180537341	2	729ed9daae61f55a1d08cd45047939a201d8ccd449a44c4a21ec7cfad0d0cb32
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	5	6	18	1	2	772308.098397756	832154.3590581005	777.4408180537341	4	b27a6c3e0d5b48f2ac43de26898b26561147726077e05c484d76d1dd85902923
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	5	6	18	1	3	232493.43044413428	259032.49464530457	777.4408180537341	8	8036ea34af3f7cc3349803b3434a0734da70dbe7ec98b43c12f4f8963fcb888c
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	5	6	18	1	4	67573.57158375971	85051.33463692163	777.4408180537341	16	41c11aed7111800b0cc72c7ce378b69c7c034f1d3dc453ea3de217802a6366a7
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	5	6	18	1	5	26254.10568328059	38565.31935696177	777.4408180537341	32	50f6c89bc920028b53633a487db68187f89bcfa9f79e1121f0f1249a7f2cba12
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	5	6	18	1	6	10198.464853225827	19282.877078412213	777.4408180537341	64	a92f40aae346dee17ef19efa2453f2fcc9df457c4a4b52d0cd89cf5f1d676c13
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	5	6	18	1	7	4920.407341115547	11233.26271502709	777.4408180537341	128	e83f2c99796b79b56941c0ed9e9bd79ecfdfb9ecfcc7b44aac3101c6932872ee
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	5	6	18	1	8	2051.351198595313	6662.321521508575	777.4408180537341	256	c9fc43aeadbecc4874afb6145f747012a5405921a00b692a832728321b208526
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	5	6	18	1	9	803.4303462044686	4935.274719799541	777.4408180537341	512	0e9e8ea7a37537dd80828688438f3a2eb8d1cee1e2f8de4ae54929b187d6ea5a
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	6	8	58	0	1	3534407.3540897933	3436161.5491676107	1173.1788699992678	2	d91d1065dd321e72d4e07d8dd94d54c7e280b7d57d244c0e7b53fdacb4b67cb2
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	6	8	58	0	2	1143796.977069681	1112308.664166404	1173.1788699992678	4	a6879841a051b0cfe3c81f3b3e4939e41758599684e39767b89205e1ffd76b32
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	6	8	58	0	3	339590.59213279135	326425.9160319361	1173.1788699992678	8	348c961cd459f229649bfc13e69eb3ab525c18b279c6cbdd3d2f6e07a9267950
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	6	8	58	0	4	101385.22977282567	95367.47816935371	1173.1788699992678	16	74b554c5d2cd8ddcb6e38068c6e5f657192ce4f68940308162a90a1b11517139
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	6	8	58	0	5	37602.49639626227	34912.78349216157	1173.1788699992678	32	fd9791913d9c12f6f8e6da1eb5d0849d38da381664bcce03e85bc667d547cc15
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	6	8	58	0	6	15530.479224315217	13846.915360084151	1173.1788699992678	64	e051c8d796a60b79448b205fde5e979b7cd3e8b95d5f8cb01202cc03c994fde3
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	6	8	58	0	7	6791.135573072729	6939.836996788952	1173.1788699992678	128	268526f8d6c76c773bcc5144c8e37245ca27efc137932ab76c1a8ca64e327064
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	6	8	58	0	8	3113.782904554908	2798.7978515060813	1173.1788699992678	256	6107269f7bcbba314178569730090f608082daca9e0f31d40401edb508b9101a
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	6	8	58	0	9	1273.3346096620653	1075.6928191916309	1173.1788699992678	512	2370e7df857d17dc5cc77d4ee336b15444e9101b59328f8bc9a0e845556b31fd
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	6	8	58	1	1	946439.914380101	996367.4135487716	304.5141809750817	2	3980f0c5d18cb70b3ec28bc067709bda53deeda0720dd9f462a793f5322bf899
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	6	8	58	1	2	311862.3180464505	325344.7192929747	304.5141809750817	4	c248c6631d2146fa0c24c54c2a1984a0a5aff15773f3ea6d43967637897e9f3e
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	6	8	58	1	3	93086.14153070611	95792.92725386505	304.5141809750817	8	b412cf705d854a7f45b2296e8256a28c96ed1dc5048d25614e348f2a0d0d3740
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	6	8	58	1	4	29530.876978915956	29710.13034103332	304.5141809750817	16	56088ea8a12adb8f608cd5cf4fe7235f247c8e45328cb04230cb9186c437fe28
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	6	8	58	1	5	11646.319845486396	12020.292163757063	304.5141809750817	32	3d04bdd435551bbb50ff5135bff62c8ad96d2cbd2ad366bc015b66bb47c30772
