dataset	stage	fold	plan	arm	group	dim1	dim2	local_axis	bits	group_bits	fit_sse	eval_sse
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	37	53	116	0	4	7	0.6288578147861652	0.6841265709608992
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	37	53	116	1	3	7	0.7777640890879105	0.81662687078915
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	38	54	90	0	4	7	0.5667066459277431	0.6162581555970095
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	38	54	90	1	3	7	0.979485797656518	1.014452723393104
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	39	55	120	0	4	8	0.5790055995225353	0.5484996867342647
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	39	55	120	1	4	8	0.5053124233386139	0.39503784477351
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	40	56	89	0	4	8	0.570951161633587	0.5413102952564501
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	40	56	89	1	4	8	0.34062422433284556	0.3200847148219621
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	41	57	85	0	4	8	0.5620048840149618	0.5278984687292483
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	41	57	85	1	4	8	0.42484706557966884	0.4206066925381172
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	42	58	60	0	4	8	0.6230986179808433	0.5075051223674181
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	42	58	60	1	4	8	0.47481500321725545	0.4928899448454013
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	43	59	62	0	4	8	0.5456641801856386	0.5196653077998412
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	43	59	62	1	4	8	0.5198654532393983	0.5386542347435497
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	44	61	69	0	4	8	0.5197370377009602	0.4610294078263454
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	44	61	69	1	4	8	0.3957695234039025	0.4444684222776252
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	45	64	65	0	4	8	0.4996081260281669	0.43492633449599066
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	45	64	65	1	4	8	1.0091506878763847	1.2858290083647834
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	46	70	80	0	4	8	0.68112376595497	0.617410720520797
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	46	70	80	1	4	8	0.6390295475413029	0.6243695723198563
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	47	74	101	0	4	8	0.3169169494724702	0.3388897501019868
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	47	74	101	1	4	8	0.4487518943877017	0.39350566919279845
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	48	76	109	0	4	7	0.37120406285090296	0.35932620848306995
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	48	76	109	1	3	7	0.7837137083353568	0.7854956526749036
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	49	77	125	0	4	7	0.3603902690354509	0.34361639461887183
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	49	77	125	1	3	7	0.8230543764094214	0.7447902762748845
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	50	78	118	0	4	7	0.5305941320834748	0.8361606635084762
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	50	78	118	1	3	7	0.7770624787535554	0.7289554785069422
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	51	79	113	0	4	8	0.3755341731870444	0.400181441721966
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	51	79	113	1	4	8	0.5067822961715512	0.6681119386879943
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	52	81	94	0	4	7	0.485133021077105	0.3998490365162611
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	52	81	94	1	3	7	0.9824217303691338	1.0228569011665567
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	53	83	84	0	4	8	0.35983128073170995	0.32135475850688955
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	53	83	84	1	4	8	0.3072507093174003	0.4288473871659922
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	54	87	97	0	4	7	0.3307344549857457	0.28571802517562145
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	54	87	97	1	3	7	1.0679513083084755	1.0688324794189819
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	55	88	115	0	4	7	0.32681869384462203	0.29214301003055954
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	55	88	115	1	3	7	0.8392001361918131	0.8101597553809348
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	56	91	92	0	4	7	0.3210714652251941	0.3076237236611147
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	56	91	92	1	3	7	0.9767315655468121	1.0329562711366558
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	57	93	95	0	3	7	0.8871857101686513	1.024784718196845
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	57	93	95	1	4	7	0.3808174007641284	0.4530328826619285
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	58	96	112	0	3	7	0.9839593658096604	1.1147288338182335
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	58	96	112	1	4	7	0.381436052798267	0.4362487469992674
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	59	99	104	0	3	6	0.8926162299953924	0.9561562157454292
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	59	99	104	1	3	6	0.9636473318741332	0.8946736469245365
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	60	102	110	0	3	6	0.8907682268636664	0.8829849581841979
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	60	102	110	1	3	6	0.7658221921533557	0.7967306634780918
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	61	103	126	0	3	6	0.8638917827200991	0.8757430913786741
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	61	103	126	1	3	6	0.6450094563639972	0.7278792609463076
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	62	106	127	0	3	6	1.260168127591323	0.8472537623853104
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	62	106	127	1	3	6	0.6468857022209846	0.6434249023908124
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	63	108	119	0	3	6	1.0356387577437118	1.1612605046776296
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	S	63	108	119	1	3	6	0.6802152270965038	0.7007299111234989
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	0	0	127	0	5	8	1.6621314752949434	1.6376196774259248
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	0	0	127	1	3	8	0.6532064078968367	0.6319655405279528
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	1	1	120	0	5	8	1.5799340082942976	1.3432691410213367
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	1	1	120	1	3	8	1.3790629640776344	1.0311258357316067
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	2	2	126	0	5	8	1.6133646373808557	1.5237860230819633
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	2	2	126	1	3	8	0.6577960766128379	0.7095860109276915
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	3	3	124	0	5	8	1.2383899076423281	1.1287940035470392
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	3	3	124	1	3	8	0.6215158579457299	0.6383434269464974
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	4	4	121	0	5	8	1.3343011215023992	2.249192751015751
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	4	4	121	1	3	8	0.6657673951845483	0.6781196326291545
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	5	5	112	0	5	8	1.0189017481565465	1.2171824058476934
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	5	5	112	1	3	8	1.1383638932646356	1.1992310685050276
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	6	6	122	0	5	8	1.2133395694674984	1.1538355884304918
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	6	6	122	1	3	8	0.7124526569306939	0.704499880926528
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	7	7	119	0	5	8	1.1649546199321845	1.128993231370711
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	7	7	119	1	3	8	0.6860033438364839	0.7064478035594022
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	8	8	113	0	5	8	1.0032120592001408	1.281997988524143
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	8	8	113	1	3	8	1.3376068330505262	1.6471497927190817
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	9	9	125	0	5	8	0.8950597056296222	1.0055552062254
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	9	9	125	1	3	8	0.822932105133179	0.7576834175790201
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	10	10	117	0	5	8	0.9317878980850866	0.9628465542080269
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	10	10	117	1	3	8	1.392141971575387	1.4042835258333
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	11	11	123	0	5	8	1.4315688302371292	1.0914489290279445
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	11	11	123	1	3	8	0.6805000172007944	0.7724828250539988
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	12	12	118	0	5	8	0.7671829144857867	0.9250334479005095
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	12	12	118	1	3	8	0.786175435333457	0.7335857944717847
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	13	13	116	0	5	8	0.6898702397678098	0.8143442627560044
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	13	13	116	1	3	8	0.7764943998501381	0.8133317930742583
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	14	14	115	0	5	8	0.7559919388631342	0.775062694291927
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	14	14	115	1	3	8	0.8406461555560192	0.8013716058819863
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	15	15	114	0	5	8	1.0618851532308238	1.2337477785072788
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	15	15	114	1	3	8	0.9317735060456547	0.8815641615557102
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	16	16	111	0	5	8	0.6072794622160806	0.5733657605339405
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	16	16	111	1	3	8	0.8070980365759929	0.8121284580788011
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	17	17	105	0	5	8	0.9376620989725748	0.887634271702755
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	17	17	105	1	3	8	0.9387551816467749	0.8357451689747921
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	18	18	107	0	5	8	1.4158744154179126	2.3838007373593273
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	18	18	107	1	3	8	0.8598894065609797	0.9739510932923142
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	19	19	109	0	5	8	0.5168271039147088	0.6332848292829004
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	19	19	109	1	3	8	0.7829531883930065	0.7857584525536028
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	20	20	108	0	5	8	0.8569862191304665	1.0576551804577994
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	20	20	108	1	3	8	1.0451548164207138	1.1576995466426392
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	21	21	104	0	5	8	0.5971820273814459	0.7391468348795716
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	21	21	104	1	3	8	0.9123949823021774	0.8829880361737028
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	22	22	110	0	5	8	0.7097145251859834	0.5147414460427857
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	22	22	110	1	3	8	0.8425885730541551	0.7852231968308967
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	23	23	103	0	5	8	0.7154576525309673	0.6600759137542676
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	23	23	103	1	3	8	0.8711666589187514	0.8947524130398244
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	24	24	106	0	5	8	0.5090663039241387	0.5812442244719407
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	24	24	106	1	3	8	1.2606420070769455	0.8452570822941113
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	25	25	91	0	4	8	1.0113184821275962	1.5379981023283467
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	25	25	91	1	4	8	0.2969965695722656	0.2925924650193391
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	26	26	101	0	4	8	0.8695157511159984	0.928915388427118
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	26	26	101	1	4	8	0.4110601274298856	0.3693209809081969
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	27	27	96	0	4	8	1.0215580949626406	1.0223633274512545
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	27	27	96	1	4	8	0.3078064063470369	0.3957182203773172
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	28	28	95	0	4	8	0.9496808200906179	1.2093252497539646
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	28	28	95	1	4	8	0.2809590284502849	0.38739348350727576
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	29	29	102	0	4	8	0.8693029737589457	1.1935970771017985
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	29	29	102	1	4	8	0.26999685231022114	0.2767470374168978
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	30	30	99	0	4	8	0.8047011910590955	0.9134144229022649
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	30	30	99	1	4	8	0.28352793065261866	0.3108365456377411
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	31	31	98	0	4	8	1.1086344580185274	0.9833285477720458
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	31	31	98	1	4	8	0.49090912827263034	0.6466433884331653
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	32	32	100	0	4	8	0.8243192726719617	0.9423937306492305
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	32	32	100	1	4	8	0.3038361160027344	0.28356544572282255
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	33	33	97	0	4	8	0.8622895694467066	0.8288388757567917
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	33	33	97	1	4	8	0.3820750324035763	0.36251298346665317
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	34	34	93	0	5	8	0.9985232420627785	1.3496906924433791
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	34	34	93	1	3	8	1.0811207374427714	1.266840776181867
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	35	35	90	0	5	8	0.6228783856169211	0.9191777934756319
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	35	35	90	1	3	8	0.9756738776034235	1.0074775742625495
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	36	36	92	0	4	8	0.8967366526002596	0.7831337091528797
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	36	36	92	1	4	8	0.2935025267911378	0.2888084427972186
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	37	37	78	0	4	8	0.6590810872627919	0.7711449152853145
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	37	37	78	1	4	8	0.5369172396284236	0.8491661084114984
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	38	38	88	0	4	8	1.0073256657297076	0.8602628478578509
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	38	38	88	1	4	8	0.33097468340561254	0.30005108837019995
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	39	39	82	0	4	8	0.9902437286995681	0.7544769138343544
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	39	39	82	1	4	8	0.6337715330336351	0.789037387212585
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	40	40	86	0	4	8	1.1126410582546393	1.1999442248187995
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	40	40	86	1	4	8	0.32705463116197236	0.29439246279709197
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	41	41	94	0	4	8	0.9136458582227431	0.8374885710930102
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	41	41	94	1	4	8	0.3284932086311926	0.3406234601319294
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	42	42	87	0	4	8	0.7512861286798486	0.8312398662366758
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	42	42	87	1	4	8	0.32224334052539294	0.31107569488596515
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	43	43	89	0	4	8	0.7265141647052334	0.7130232518668851
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	43	43	89	1	4	8	0.3351715524502016	0.31786763089496606
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	44	44	81	0	4	8	0.7083801957164291	0.7113058877935434
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	44	44	81	1	4	8	0.448277113470285	0.39064289917141376
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	45	45	79	0	4	8	0.6902414312107314	0.9420429926697749
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	45	45	79	1	4	8	0.36944874818739604	0.39986315329667904
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	46	46	84	0	4	8	0.6884723194302907	0.6953720798784369
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	46	46	84	1	4	8	0.3106354722850745	0.3741341063931206
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	47	47	70	0	4	8	1.0283505177954906	1.7778117662469624
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	47	47	70	1	4	8	0.6847740235760122	0.7351778153694587
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	48	48	77	0	4	8	0.6855818475031401	0.5961919913881795
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	48	48	77	1	4	8	0.35471190566482935	0.3441738208394179
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	49	49	85	0	4	8	0.7446389401552961	0.6258220197905935
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	49	49	85	1	4	8	0.42331354170264446	0.42203590320522233
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	50	50	75	0	4	8	0.9943484634840958	1.2573237190386446
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	50	50	75	1	4	8	0.3991963974622349	0.4457970214209497
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	51	51	83	0	4	8	0.7092079693101212	0.6070683100180936
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	51	51	83	1	4	8	0.3501860785692409	0.3113264637706922
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	52	52	80	0	4	8	0.6896180461647531	0.6227897585802368
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	52	52	80	1	4	8	0.8604165233832028	0.605831737041877
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	53	53	68	0	4	8	0.6314749907767295	0.6828358392660929
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	53	53	68	1	4	8	0.6224641611241164	0.6669039512529045
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	54	54	76	0	4	8	0.5629557121782189	0.6127391399386803
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	54	54	76	1	4	8	0.3705658773311967	0.35800507472755827
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	55	55	74	0	4	8	0.5806289580732675	0.5535261986569378
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	55	55	74	1	4	8	0.3154436411217265	0.3457640877803936
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	56	56	71	0	4	8	0.569038737505781	0.5312788348112257
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	56	56	71	1	4	8	0.7118659263301241	0.7694329401558039
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	57	57	72	0	4	8	0.5566838802995699	0.5208412211337112
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	57	57	72	1	4	8	0.37629367781168366	0.4003952625449454
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	58	58	69	0	4	8	0.5015521804160031	0.6197057069505354
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	58	58	69	1	4	8	0.4093705781355059	0.41078211715922686
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	59	59	73	0	4	8	0.5709904778086072	0.5297663343626368
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	59	59	73	1	4	8	0.41017572383176537	0.40711905165209017
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	60	60	67	0	4	8	0.4903140807305295	0.44849645383953374
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	60	60	67	1	4	8	0.4484296272826643	0.46359307848532133
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	61	61	65	0	4	8	0.5554411133993163	0.46923051064670046
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	61	61	65	1	4	8	0.7169621702492157	0.5977003400871602
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	62	62	64	0	4	8	0.5481624519703152	0.5413400467581274
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	62	62	64	1	4	8	0.7490931998795938	0.9942410321473532
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	63	63	66	0	4	8	0.5527137224017947	0.5193303626571167
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	U	63	63	66	1	4	8	0.3934588328604845	0.40644773935715045
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	V	0	0	127	0	5	8	1.6621314752949434	1.6376196774259248
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	V	0	0	127	1	3	8	0.6532064078968367	0.6319655405279528
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	V	1	1	120	0	5	8	1.5799340082942976	1.3432691410213367
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	V	1	1	120	1	3	8	1.3790629640776344	1.0311258357316067
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	V	2	2	126	0	5	8	1.6133646373808557	1.5237860230819633
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	V	2	2	126	1	3	8	0.6577960766128379	0.7095860109276915
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	V	3	3	124	0	5	8	1.2383899076423281	1.1287940035470392
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	V	3	3	124	1	3	8	0.6215158579457299	0.6383434269464974
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	V	4	4	121	0	5	8	1.3343011215023992	2.249192751015751
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	V	4	4	121	1	3	8	0.6657673951845483	0.6781196326291545
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	V	5	5	112	0	5	8	1.0189017481565465	1.2171824058476934
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	V	5	5	112	1	3	8	1.1383638932646356	1.1992310685050276
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	V	6	6	122	0	5	8	1.2133395694674984	1.1538355884304918
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	V	6	6	122	1	3	8	0.7124526569306939	0.704499880926528
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	V	7	7	119	0	5	8	1.1649546199321845	1.128993231370711
